Joseph Kosinski,0,0
Dominique Sanda,0,0
Lisa Cholodenko,0,0
Barrett Esposito,0,0
Alan Autry,0,0
Joel Fuhrman,0,0
Brandon Molale,0,0
Mía Maestro,-1,-1
Olivier Assayas,0,0
Colin Firth,126795,0
Anthony Burrell,0,0
Rick Worthy,0,0
Lynn Whitfield,0,0
Steven Michael Quezada,0,0
Elia Kazan,0,0
Jacob Tremblay,0,0
Gavin Hood,0,0
Christopher Rich,0,0
Seth Gordon,0,0
Daniel Davila,0,0
Kenny Baker,0,0
Fred Dekker,0,0
Marian Seldes,0,0
Deborra,0,0
Lisa Ann,0,0
Laila Haley,0,0
Sean McNamara,0,0
Martyn Pick,0,0
Q'orianka Kilcher,-1,-1
Caleb Landry Jones,0,0
Tarsem Singh,0,0
Mario Van Peebles,0,0
Kabir Bedi,0,0
Richard Coyle,0,0
Michael Dowse,0,0
Jee-woon Kim,-1,-1
Piero Maggiò,-1,-1
James Fleet,0,0
Richard Eyre,0,0
Craig Dougherty,0,0
Rod Steiger,0,0
Mario Cimarro,0,0
Justin Dillon,0,0
Thor Freudenthal,0,0
U,0,0
Bonz Malone,0,0
Sheridan Smith,0,0
Antonia Bird,0,0
Robert De Niro,3146308,0
Jason Cope,0,0
Ben Feldman,0,0
Larry Mullen Jr.,-1,-1
Christel Khalil,0,0
David Mamet,0,0
Demi,0,0
Mircea Monroe,0,0
Tamara Tunie,0,0
Ruby Dee,0,0
Mia Wasikowska,0,0
Clint Jung,0,0
Lamman Rucker,0,0
Mei Melan,0,0
Stephanie March,0,0
Shane Meadows,0,0
André Téchiné,-1,-1
Pam Ferris,0,0
Jennifer Schwalbach Smith,0,0
Enrique Villén,-1,-1
Kevork Malikyan,0,0
Lorelei Linklater,0,0
Jeff Kanew,0,0
Eddie Griffin,0,0
Essence Atkins,0,0
Pamela Anderson,926600,0
Jimi Mistry,0,0
America Olivo,0,0
Nia Peeples,0,0
Elizabeth Meriwether,0,0
David Hyde Pierce,0,0
Dorothy Lamour,0,0
Steve Bacic,0,0
Yasuaki Kurata,0,0
Rowan Joffe,0,0
Bashar Rahal,0,0
Mark Tarlov,0,0
Ingvar Eggert Sigurðsson,-1,-1
Miguel Sapochnik,0,0
Rupert Wainwright,0,0
Lela Rochon,0,0
Kevin Smith,27077130,318352423618
Kevin Dillon,0,0
Sean Michael Afable,0,0
Nicole Mu,0,0
Kirk Jones,0,0
Claude,0,0
Michael Des Barres,0,0
Eduardo Ver,0,0
Jeanne Crain,0,0
Yaakov Peri,0,0
Christo Jivkov,0,0
Michael Chernus,0,0
Gabe Ib,0,0
Jon Tenney,0,0
Charlotte Rae,0,0
Christopher Barnard,0,0
Gene Teigland,0,0
Jimmy Hayward,0,0
Buster Keaton,0,0
Niecy Nash,0,0
John G. Avildsen,-1,-1
Matt Jackson,0,0
Emraan Hashmi,0,0
Gary David Goldberg,0,0
Pablo Rago,0,0
Rhonda Fleming,0,0
Olivia Newton,0,0
Honor Blackman,0,0
David Thornton,0,3822
Mike Figueroa,0,0
Krista Allen,0,0
Jaime Camil,0,0
Joe Wright,0,0
Serdar Akar,0,0
Justine Waddell,0,0
Ralph Richardson,0,0
Robert Hall,0,0
Cynthia Myers,0,0
Yuval Diskin,0,0
Paul Freeman,0,0
Anneliese van der Pol,0,0
Dario Argento,0,0
Robert Stevenson,0,0
Emma Bell,0,0
Mike Colter,0,0
Jee,0,0
Bill Farmer,0,0
Cristian Mungiu,0,0
Lukas Haas,0,0
Steve Beck,0,0
Matt Reeves,0,0
Gilles Paquet-Brenner,-1,-1
Michelle Tabora,0,0
Priscilla Presley,0,0
Melvin Van Peebles,0,0
Kevin G,0,0
Kenny Johnston,0,0
David Lynch,0,0
Aki Kaurismäki,-1,-1
Tony Richardson,0,0
Gena Rowlands,0,0
Eric Blakeney,0,0
Ronny Cox,0,0
Chris Gorak,0,0
Will Oldham,0,0
Sharron Miller,0,0
Bobby Kendall,0,0
Jade Kindar-Martin,-1,-1
Carlo Cecchi,0,0
Johnny Depp,15724165,0
Ryan Guzman,0,0
Eva Marie Saint,0,0
Al Roker,0,0
Tim Rose,0,0
Larry Poindexter,0,0
Nathalie Baye,0,0
Doug Lefler,0,0
Jenna Fischer,0,0
Stephen McHattie,0,0
Jake Cherry,0,0
JR Bourne,0,0
Louis Ferreira,0,0
Kar-Wai Wong,-1,-1
Janine Turner,0,0
Yassie Hawkes,0,0
Paul Tibbitt,0,0
Benedict Cumberbatch,0,0
Michelle Simone Miller,0,0
Andy Richter,0,0
Yeong-ae Lee,-1,-1
Brooke Bundy,0,0
Meg Crosbie,0,0
Sarah Clarke,0,0
Christian Berkel,0,0
Salli Richardson,0,0
Taylor Nichols,0,0
Logan Lerman,0,0
Richard Lester,0,0
Russell Tovey,0,0
Aaron Schneider,0,0
Raquel Alessi,0,0
Erin Wasson,0,0
Kevin Tancharoen,0,0
Dany Boon,0,0
Douglas Cheek,0,0
Annabella Sciorra,0,0
Larenz Tate,0,0
Bennett Miller,0,0
Tamala Jones,0,0
Dan Mazer,0,0
Phil Hartman,0,0
Taylor Cole,0,0
Katy Jurado,0,0
Debra Winger,0,0
Kath Soucie,0,0
Brendan Coyle,0,0
Victor Wong,0,0
Sharon Leal,0,0
Alexandra Breckenridge,0,0
David Gant,0,0
Julia Garner,0,0
Rumi Missabu,0,0
Roma Maffia,0,0
Zakes Mokae,0,0
Joe Swanberg,0,0
Heike Makatsch,0,0
Joseph L. Mankiewicz,-1,-1
Nichelle Nichols,0,0
Kaitlyn Dever,0,0
Dan Ireland,0,0
Jonathan D,0,0
Louise Fletcher,0,0
Chris Bauer,0,0
Ejner Federspiel,0,0
Sigríður María Egilsdóttir,-1,-1
Hugh Mun,0,0
Randall 'Tex' Cobb,-1,-1
Elizabeth Blackmore,0,0
Ronan Chapalain,0,0
Aditya Roy Kapoor,0,0
Derek Mears,0,0
Man Li,0,0
Gilbert Gottfried,0,0
Ernest R. Dickerson,-1,-1
Barbra Streisand,0,0
Noel Fisher,0,0
Chris Brown,43479041,19770571
Sydney Pollack,0,0
Dan Novy,0,0
Rawiri Paratene,0,0
Bobcat Goldthwait,0,0
Edgar Wright,0,0
Jason Priestley,0,0
Iain Softley,0,0
Sherri Shepherd,0,0
Eddie Spears,0,0
Jet Li,21901607,0
Keeley Hawes,0,0
Mike Beckingham,0,0
Barbara Kowalcyk,0,0
Richard Anderson,0,0
Liz Friedlander,0,0
Bruno Barreto,0,0
Kang-ho Song,-1,-1
Cheyenne Jackson,34934,121039
Kim Hunter,0,0
Ingmar Bergman,0,0
Gary Coleman,0,0
Julia Taylor Ross,0,0
Peter Kwong,0,0
Zohra Segal,0,0
Tanya Roberts,0,0
Adam Scott,194692,0
Alan Taylor,0,0
Brenda Vaccaro,0,0
David Caffrey,0,0
Michael Moore,1695939,4390837
Julie Benz,0,0
Shaun Parkes,0,0
Rachel Alig,0,0
Adam Alexi-Malle,-1,-1
James Burnett,0,0
Franky G,0,0
Sonam Kinga,0,0
Martha Higareda,0,0
Tyler Hilton,0,0
Kamil McFadden,0,0
Riley Smith,0,0
Tony Amendola,0,0
Christophe Ali,0,0
G.W. Bailey,-1,-1
Thomas Robinson,0,0
Charis Michelsen,0,0
Marie Avgeropoulos,0,0
Sebastian Aguilar,0,0
Felicity Huffman,0,0
Stephen Boss,0,0
Edie Falco,0,0
Kjell Nilsson,0,0
Zach Woods,0,0
John Dahl,0,0
William Baldwin,0,0
Robert Wagner,0,0
Bernardo Saracino,0,0
Salvator Xuereb,0,0
Paul Ogola,0,0
John Ford,0,0
Arjun Sablok,0,0
David Barnes,0,0
Brigitte Helm,0,0
Marisa Coughlan,0,0
Will Ferrell,10253565,0
Ellen Burstyn,0,0
Burghart Klau,0,0
Mike Eshaq,0,0
Sariann Monaco,0,0
Robert Mitchum,0,0
James Melkonian,0,0
Cathy Malkasian,0,0
M. Emmet Walsh,-1,-1
Ser,0,0
Stephen Daldry,0,0
Ronnie Gene Blevins,0,0
Louise Beavers,0,0
Byron Howard,0,0
Michael Burke,0,0
Jason Hawes,0,0
Terry O,0,0
Xavier Beauvois,0,0
William Morgan Sheppard,0,0
Christian Ditter,0,0
Bjørn Sundquist,-1,-1
CindyMarie Small,0,0
Fabrice Luchini,0,0
Kayla Raparelli,0,0
Sarah Solemani,0,0
Sebastian Roch,0,0
Jo Prestia,0,0
Marc Webb,0,62189
Rowan Isaacson,0,0
Bruce Macdonald,0,0
Kate Walsh,12475,28208
Ariane Labed,0,0
George Sidney,0,0
Dania Ramirez,0,0
Lucy,1000051434100,130933001107271663
Keith Hudson,0,0
Meghan Ory,0,0
Steve Carr,0,0
Bono,0,0
Robin McLeavy,0,0
James David Pasternak,0,0
Christopher Evan Welch,0,0
T.V. Carpio,-1,-1
Darryl Hunt,0,0
William Condos,0,0
Fran Drescher,0,0
Steve James,0,0
Courtney Bell,0,0
John Madden,0,0
Veronica Cartwright,0,0
David Koepp,0,0
Kyung,0,0
Tim McInnerny,0,0
Gunnar Hansen,0,0
William Bindley,0,0
Ward G. Smith,-1,-1
Natasha Gregson Wagner,0,0
Sven-Ole Thorsen,-1,-1
Natalie Bible,0,0
C. Fraser Press,-1,-1
Gabriel Thomson,0,0
Anne,0,0
Romane Bohringer,0,0
Mariel Hemingway,0,0
Diganth,0,0
Kirpatrick Thomas,0,0
Darren Aronofsky,0,0
Wych Kaosayananda,0,0
Eddie Redmayne,0,0
Emily Gorell,0,0
Hironobu Sakaguchi,0,0
Channing Tatum,0,0
Michael Raymond,0,0
Paul Mazursky,0,0
Si Won Choi,0,0
Jonathan Wacks,0,0
Del Zamora,0,0
John Simpson,0,0
Kari Wuhrer,0,0
Mike Barker,0,0
Valeria Golino,0,0
Jessica Paré,-1,-1
Norman Lloyd,0,0
Caroll Spinney,0,0
Saad Siddiqui,0,0
Nima Nourizadeh,0,0
Sana Saeed,0,0
Michael O'Neill,-1,-1
Tom Hooper,0,0
Ann Dowd,0,0
James Huang,0,0
Neil Mcenery-West,-1,-1
Katt Shea,0,0
Quynn Ton,0,0
Piper Laurie,0,0
Hong-jin Na,-1,-1
Angel Coulby,0,0
Erin Pitt,0,0
Veronika Vernadskaya,0,0
Rebecca Mader,0,0
Robin Atkin Downes,0,0
Darren Grant,0,0
Elaine May,0,0
Peter Youngblood Hills,0,0
Scott Frank,0,0
Mennan Yapo,0,0
Thea Sharrock,0,0
Leslie Hope,0,0
Anna,0,0
Mark Rylance,0,0
Kiernan Shipka,0,0
Frankie Muniz,0,0
Bill Baird,0,0
Steve Guttenberg,0,0
Bob Proctor,0,0
Steven E. de Souza,-1,-1
Sarah Wright,0,0
Steve Byers,0,0
Paul Hickert,0,0
Jamal Hill,0,0
Michael Horse,0,0
Robert John Burke,0,0
Goran Visnjic,0,0
Cecil Kellaway,0,0
Nimród Antal,-1,-1
Harold Cronk,0,0
Jake Kasdan,0,0
Jeremy Davies,0,0
Jason Statham,55003982,0
Cecelia Antoinette,0,0
Dustin Hoffman,0,0
Albert Delpy,0,0
Laura Flanders,0,0
James Biberi,0,0
Bernard Cribbins,0,0
Tyler Mane,0,0
Summer Phoenix,0,0
Peter Breitmayer,0,0
Adam Garcia,0,0
Parry Shen,0,0
Steven Christopher Parker,0,0
Alastair Duncan,0,0
Jossara Jinaro,0,0
Jonathan Mangum,0,0
Michael Cudlitz,0,0
Daniel Auteuil,0,0
Dustin Lance Black,0,0
Eddie Izzard,799688,4686623
Manny Perez,0,0
Kevin McCarthy,0,0
Michael McMillian,0,0
Dougray Scott,0,0
Shana Feste,0,0
Jason Bateman,0,0
Laraine Day,0,0
Paulette Goddard,0,0
Phil Fish,0,0
Robert Taylor,0,0
Bill Irwin,0,0
Kyra Sedgwick,0,0
Lisa Pelikan,0,0
Phil Collins,0,0
Elizabeth Allen Rosenbaum,0,0
Amy Ryan,0,0
Peter Dinklage,0,0
Mugambi Nthiga,0,0
Amy Brenneman,0,0
Lil' Wayne,-1,-1
Caitlin FitzGerald,0,0
Rob Riggle,134210,1715733
John Gallagher Jr,0,0
Iván Kamarás,-1,-1
Simon Curtis,0,0
Charles Baker,0,0
Shenae Grimes,0,0
Don Wallace,0,0
Stuart Whitman,0,0
John Henshaw,0,0
Julia Roberts,0,549349
John Neville,0,0
Richard Donner,0,0
Mikael Salomon,0,0
Jay O. Sanders,-1,-1
Stefan Ruzowitzky,0,0
Terron R,0,0
Mustafa Haidari,0,0
Angelina Armani,0,0
Jim Amatulli,0,0
Claudette Lalí,-1,-1
Kesun Loder,0,0
Scott Takeda,0,0
Walter Pidgeon,0,0
Malcolm D. Lee,-1,-1
John Billingsley,0,0
David Oelhoffen,0,0
Y,0,0
Mark De Alessandro,0,0
Tracy Letts,0,0
Marie-Josée Croze,-1,-1
Monica Keena,0,0
Steve Schirripa,0,0
Crystal Lowe,0,0
Casper Christensen,0,0
Jackie Gleason,0,0
Ming,0,0
Wade Gasque,0,0
Minoru Chiaki,0,0
Ash Brannon,0,0
Marc F. Adler,-1,-1
Pablo Sevilla,0,0
Agust,0,0
Scott Stewart,0,0
Colleen Haskell,0,0
Barry W,0,0
Vanilla Ice,0,0
Jamey Sheridan,0,0
Alex Gibney,0,0
Kristen Seavey,0,0
Ken Marino,0,0
Megan Park,0,0
Yuefeng Song,0,0
Patrick Cranshaw,0,0
Alfre Woodard,0,0
Jack Wild,0,0
Mimi Leder,0,0
William Eubank,0,0
Nehemiah Persoff,0,0
John Larroquette,0,0
Chi McBride,0,0
Brad Schmidt,0,0
Daniel Myrick,0,0
Christian Stolte,0,0
Gregg Henry,0,0
Bart the Bear,0,0
Neil Armstrong,0,0
Steven Elder,0,0
Marc Sch,0,0
Gary Stretch,0,0
Chris Owen,0,0
Noah Segan,0,0
Cesar Romero,0,0
Nargess Mamizadeh,0,0
Mélissa Désormeaux-Poulin,-1,-1
Celina Jade,0,0
Johanna Wokalek,0,0
Unax Ugalde,0,0
Jon Lovitz,0,0
Ricardo Montalban,0,0
J.J. Abrams,-1,-1
Kevin Howarth,0,0
Monique Candelaria,0,0
Jessy Terrero,0,0
Jeff Franklin,0,0
Amy Madigan,0,0
Erik Per Sullivan,0,0
Vincent Leclerc,0,0
David Frankel,0,0
Joseph Cotten,0,0
Donald Trump,0,0
Jansen Panettiere,0,0
Linda Blair,0,0
Clayton Snyder,0,0
Arthur O'Connell,-1,-1
Micah Sloat,0,0
Anthony Johnson,0,0
Mako,0,0
Bahare Seddiqi,0,0
Gregor Jordan,0,0
Bhoomika Chawla,0,0
Michael Lonsdale,0,0
Morgan Spurlock,0,0
Joaquín Cosio,-1,-1
Maximilian Schell,0,0
John Frankenheimer,0,0
Shauna Macdonald,0,0
Peter Hedges,0,0
Mikael Håfström,-1,-1
Will Beinbrink,0,0
Virginia Leith,0,0
George Reeves,0,0
Ayla Kell,0,0
Rae,0,0
Richard Schenkman,0,0
Emily Wickersham,0,0
James Lorinz,0,0
Leslie Jordan,0,0
Herman Koto,0,0
Livingston Oden,0,0
Takuya Kimura,0,0
Tom Hardy,0,0
Ana Gasteyer,0,0
Nathin Butler,0,0
Juliane Köhler,-1,-1
Rapulana Seiphemo,0,0
Jimi Hendrix,8841580,463079
Ice Cube,0,0
Guillaume Canet,0,0
Ann Gillis,0,0
Willie Nelson,0,0
Jan de Bont,0,0
Piero Maggi,0,0
Aliou Touré,-1,-1
Rick de Oliveira,0,0
Meghan Heffern,0,0
Rob Pritts,0,0
Olatunde Osunsanmi,0,0
Michael Joiner,0,0
John Schlesinger,0,0
Jillian Murray,0,0
Rosalind Chao,0,0
Trey Loney,0,0
John Saxon,0,0
William Shockley,0,0
Ashley Hinshaw,0,0
Phoebe Legere,0,0
Victoria Learn,0,0
Jodi Lyn O,0,0
Dylan Baker,0,0
Elisabeth Harnois,0,0
Robert Baker,0,0
Deborah Twiss,0,0
William Devane,0,0
Shelley Long,0,0
Jesu,0,0
Raymond Cruz,0,0
Whit Bissell,0,0
Bob Rafelson,0,0
Leonard Nimoy,0,1084848
Austin Pendleton,0,0
Bergüzar Korel,-1,-1
Currie Graham,0,0
Grey Damon,0,0
Max Casella,0,0
Zak Orth,0,0
Satoshi Tsumabuki,0,0
Megyn Price,0,0
Ian McNeice,0,0
Dan O'Bannon,-1,-1
Michael Palin,0,0
Adrienne King,0,0
David Rasche,0,0
Kelly Jo Minter,0,0
David Zucker,0,0
Nicole Scherzinger,0,0
Franck Khalfoun,0,0
Sunny Mabrey,0,0
Atsuko Maeda,0,0
Dito Montiel,0,0
Nicholas Hammond,0,0
Luke Treadaway,0,0
Hugh Johnson,0,0
Rob Paulsen,0,0
Thure Lindhardt,0,0
Garrick Hagon,0,0
Mehcad Brooks,0,0
Jeff Marlow,0,0
Richard Gant,0,0
Gregory Sierra,0,0
Paul Sparks,0,0
Renee Leblanc,0,0
Martin Clunes,0,0
Richard Attenborough,0,0
Lindsay Sloane,0,0
Brooke Shields,0,0
James Lafferty,0,0
Jaymes Butler,0,0
Angus Scrimm,0,0
Sandra Staggs,0,0
Dominique Othenin-Girard,-1,-1
Jaume Balaguer,0,0
John Blanchard,0,0
Udayan Prasad,0,0
George Ratliff,0,0
Berg,0,0
Mel Ferrer,0,0
Steve Howey,0,0
Jean Marsh,0,0
John Macmillan,0,0
Fernanda Torres,0,0
James Robertson Justice,0,0
St,0,0
William H,0,0
Zach Galligan,0,0
Charlie Rowe,0,0
Sameer Ali Khan,0,0
Jesse Jane,0,0
Kari J. Kramer,-1,-1
Dana Ivey,0,0
Ted Raimi,0,0
David Boyd,0,0
Karl Johnson,0,0
Greg Coolidge,0,0
Sophia Myles,0,0
Angela Bettis,0,0
Brian Henson,0,0
Robert Duvall,0,0
Michael Wadleigh,0,0
Adrien Dorval,0,0
Karen Mok,0,0
Anne Meara,0,0
Stefan C. Schaefer,-1,-1
Sara-Marie Maltha,-1,-1
David M,0,0
Gonzalo L,0,0
Jeremy Degruson,0,0
Billy Gardell,0,0
Ramon Rodriguez,0,0
Avery Schreiber,0,0
Geoff Murphy,0,0
Milla Jovovich,0,1512438
F,0,0
Tuck Tucker,0,0
Bianca Collins,0,0
Nadine Velazquez,0,0
Blair Underwood,0,0
David E,0,0
Meg Foster,0,0
Elise Neal,0,0
Sarah Murphy-Dyson,-1,-1
Ruairi Robinson,0,0
Talia Zucker,0,0
Prachya Pinkaew,0,0
Caitlin Stasey,0,0
Jennifer Garner,0,0
Betty Thomas,0,0
Analeine Cal y Mayor,0,0
Jonathan Parker,0,0
Susannah York,0,0
Evan Jones,0,0
Doug Brochu,0,0
Clyde Kusatsu,0,0
Michael Winterbottom,0,0
Richard Cabral,0,0
Michael Irby,0,0
Dilshad Vadsaria,0,0
Enrique Begne,0,0
Kayla Jackson,0,0
Alan Poul,0,0
Alan Ruck,0,0
William Windom,0,0
Pierre Coffin,0,0
John Jarratt,0,0
Steven R,0,0
Adam Hicks,0,0
Javier Botet,0,0
Valeri Milev,0,0
Paolo Sorrentino,0,0
Jean-Marc Barr,-1,-1
Wajahat Rauf,0,0
Martin Compston,0,0
Mary Page Keller,0,0
Björk,-1,-1
John Francis Daley,0,0
Rachel Ann Mullins,0,0
Lisa Brave,0,0
Jennifer Lafleur,0,0
Max Adler,0,0
Collin Kahey,0,0
Shin,0,0
Jaqueline Fleming,0,0
Kate Dollenmayer,0,0
Shid,0,0
Austin Lyon,0,0
Angelina Jolie Pitt,0,0
Richard Cetrone,0,0
Lorraine Stanley,0,0
Mike Disa,0,0
Luke Newberry,0,0
Jerry Belson,0,0
Scott Elrod,0,0
Ry,0,0
Jan,0,0
Ashley Rickards,0,0
Preity Zinta,0,0
Terron R. Parsons,-1,-1
Tom Cavanagh,0,0
Clifton James,0,0
Matt Damon,0,0
Kali Rocha,0,0
Riki Lindhome,0,0
Tom Waits,0,0
Robert Iscove,0,0
Valerie Cruz,0,0
Liam Aiken,0,0
Lucio Fulci,0,0
Carole Bouquet,0,0
Peter R. Hunt,-1,-1
Joseph Julian Soria,0,0
Bob Dylan,0,0
Katharina Schüttler,-1,-1
Valentin Golubenko,0,0
Béatrice Bonifassi,-1,-1
Johnny Remo,0,0
Dimple Kapadia,0,0
Robin Sachs,0,0
John Sayles,0,0
James Frawley,0,0
Craig Johnson,0,0
David Oakes,0,0
Maury Chaykin,0,0
Marilyn Manson,0,0
Kirk Cameron,0,0
Bob Clendenin,0,0
Jason Moore,0,0
Nataniel Sánchez,-1,-1
Sean Penn,0,0
Jeremy Irvine,0,0
David Fincher,0,0
John Carl Buechler,0,0
Claude Rains,0,0
Reg E,0,0
Gian Maria Volont,0,0
Anita Page,0,0
Lynne Ramsay,0,0
Brian Koppelman,0,0
Rasheed Naz,0,0
Ruben Fleischer,0,0
Maximilian Dirr,0,0
Toby Huss,0,0
Frank Dillane,0,0
Victoria Leigh,0,0
Marla Sokoloff,0,0
Joseph L,0,0
Carel Struycken,0,0
Tenoch Huerta,0,0
Lauren Lee Smith,0,0
Caroline Link,0,0
Bebe Neuwirth,0,0
Brian Dorton,0,0
Frank Rautenbach,0,0
Laurent Bouhnik,0,0
Jessica Tandy,0,0
Susanna White,0,0
John D. Hancock,-1,-1
Adam Goldberg,0,0
Asin,3195575000073446164553342767267791,18783661884136658153981
Thomas Carter,0,0
Jamie Farr,0,0
Ian Gamazon,0,0
Norma Aleandro,0,0
Stephen Carpenter,0,0
Vladimir Garin,0,0
Mason Gamble,0,0
Dustin Diamond,0,0
Beatrice Straight,0,0
Syamsul Arifin,0,0
Nellie McKay,0,0
Michele Morrow,0,0
Jason George,0,0
Patrick St,0,0
Tasha Smith,0,0
Hulk Hogan,0,1873652
Mateo Gil,0,0
Brent David Fraser,0,0
Vicky Jenson,0,0
Anthony Daniels,0,0
Hunter Parrish,0,0
Nadia Tass,0,0
Jeff Nichols,0,0
Alana Kaniewski,0,0
Patrick O'Donnell,-1,-1
Diljit Dosanjh,0,0
Tencho Gyalpo,0,0
Carmen Marron,0,0
Daniel Roebuck,0,0
Juliet Stevenson,0,0
Frank Langella,0,0
Angie Dickinson,0,0
Boyd Holbrook,0,0
Ray Walston,0,0
Jeanne Tripplehorn,0,0
Haruma Miura,0,0
Elden Henson,0,0
Robert Rossen,0,0
Yousef ,0,0
Ash Baron,0,0
Sofia Black,0,0
John Vernon,0,0
David Anspaugh,0,0
Damon Wayans,0,0
Fred Willard,0,0
David Hayter,0,0
James Cox,0,0
Stanton Barrett,0,0
Andrucha Waddington,0,0
Jeremy Shada,0,0
Cree Kelly,0,0
William Kircher,0,0
Peter Dante,0,0
Claudia Christian,0,0
Henry Bean,0,0
Anwar Congo,0,0
Mike Brett,0,0
Christiana Leucas,0,0
Bérénice Bejo,-1,-1
Aziz Muradillayev,0,0
Gustav Fr,0,0
Amber Rose Revah,0,0
Tracy Camilla Johns,0,0
Topher Grace,0,0
Emily Ratajkowski,0,0
Carl Franklin,0,0
Alexandru Potocean,0,0
Don Ameche,0,0
Baltasar Kormákur,-1,-1
Noémie Lenoir,-1,-1
Benh Zeitlin,0,0
Irvin Kershner,0,0
Warren Beatty,0,0
Greg Harrison,0,0
Rohan Sippy,0,0
Rob Bowman,0,0
Vince McMahon,1477991,1671598
Andrew Lawrence,0,1495
Elizabeth Banks,0,0
Kurt Hale,0,0
Lauren German,0,0
Majid Majidi,0,0
Randy Couture,0,638186
Kate Maberly,0,0
Vanessa Marshall,0,0
Allison Anders,0,0
Jeremy Kemp,0,0
Tony Scott,0,0
Nick Tomnay,0,0
Agnia Ditkovskite,0,0
Rania Attieh,0,0
Abel Ferrara,0,0
Terry Walters,0,0
Jeff Dowd,0,0
Jeremy Crutchley,0,0
Marc Anthony,0,0
Bruce McGill,0,0
Alex van Warmerdam,0,0
James Bobin,0,0
Marco St. John,-1,-1
Cam Clarke,0,0
Philippe Noiret,0,0
Orla Fitzgerald,0,0
Harry Treadaway,0,0
Quinton Aaron,0,0
Ethan Coen,0,0
Cynthia Barrett,0,0
Herb Freed,0,0
Jane Adams,0,0
Constance Shulman,0,0
Jennifer Sky,0,0
Mike O,0,0
Philip Baker Hall,0,0
Maria Thayer,0,0
Todd Phillips,0,0
Talulah Riley,0,0
Louise Brealey,0,0
Paul Weitz,0,0
Darshan Jariwala,0,0
David A.R. White,-1,-1
Mercedes Morán,-1,-1
Quentin Dupieux,0,0
Doug Block,0,0
Chris Columbus,0,0
Ronald Pickup,0,0
Kellie Martin,0,0
Noah Lomax,0,0
Pedro Armendáriz Jr.,-1,-1
Sean Durkin,0,0
Abby Mukiibi Nkaaga,0,0
Hal Haberman,0,0
Neil Diamond,0,0
Colleen Dewhurst,0,0
Bobb,0,0
Fana Mokoena,0,0
Scott Handy,0,0
Zach Cregger,0,0
Armando Riesco,0,0
Nancy Cartwright,0,0
Tom Arnold,0,0
Camren Bicondova,0,0
Kevin Michael Richardson,0,0
Miriama Smith,0,0
Eli Craig,0,0
Terry Kiser,0,0
Istv,0,0
Duncan Jones,0,0
Alan J,0,0
Alan D,0,0
Oliver James,0,0
P.J. Soles,-1,-1
Michael C. Williams,-1,-1
James Hall,0,0
Vera Miles,0,0
Ann-Margret,-1,-1
Michael Winner,0,0
Luis Antonio,0,0
Michael DeLorenzo,0,0
Rupert Wyatt,0,0
Brit Morgan,0,0
DeVaughn Nixon,0,0
Newt Arnold,0,0
Greg Collins,0,0
Colin Strause,0,0
Lasse Hallström,-1,-1
Ashleigh Gryzko,0,0
Keith Parmer,0,0
Richard Jaeckel,0,0
Mitch Davis,0,0
Shahir Kabaha,0,0
Jay Alaimo,0,0
Dree Hemingway,0,0
Alister Grierson,0,0
Stian Smestad,0,0
Toby Jones,0,0
Dick Van Patten,0,0
Laurie Collyer,0,0
Tom Seidman,0,0
Siddiq Barmak,0,0
James Gartner,0,0
Lars Mikkelsen,0,0
Heather Donahue,0,0
David Jacobson,0,0
Ann Talman,0,0
Robert Moresco,0,0
Tammy Blanchard,0,0
Michael Apted,0,0
Alex Huszar,0,0
Nicolas Giraud,0,0
Jeanette Branch,0,0
Jonathan Newman,0,0
Jesse Garcia,0,0
David Bianchi,0,0
Carrie Preston,0,0
Jonathan Teplitzky,0,0
Cynthia Geary,0,0
Jung-jae Lee,-1,-1
Sandahl Bergman,0,0
Dann Florek,0,0
Everett Sloane,0,0
Jane Wyman,0,0
Oprah Winfrey,2950579,36166495882374
Daniel Columbie,0,0
Zayn Malik,0,21520959
Julie-Marie Parmentier,-1,-1
Agnieszka Wojtowicz-Vosloo,-1,-1
Leo G. Carroll,-1,-1
David Richmond,0,0
Phil Silvers,0,0
Matt Cohen,0,0
Wei Zhao,0,0
Chemeeka Walker,0,0
Ben Youcef,0,0
Jeffrey W,0,0
Karim A,0,0
Alexis Kendra,0,0
Steven R. Monroe,-1,-1
Sean Harris,0,0
Kim Darby,0,0
Blythe Danner,0,0
Casper Martinez,0,0
Robert Mulligan,0,0
Constance Marie,0,0
Ted Danson,0,0
Tommy O'Haver,-1,-1
Jasika Nicole,0,0
Stacy Edwards,0,0
Leon Ford,0,0
Michael Michele,0,0
Roland Joff,0,0
Matt Letscher,0,0
Amber Marie Bollinger,0,0
Karl Malden,0,0
Bernard Hill,0,0
Barry Bostwick,0,0
Claudia Cardinale,0,0
Ben Falcone,0,0
Tracy Morgan,746903,3253173
Adam Baldwin,0,0
P.J. Hogan,-1,-1
Jean-François Richet,-1,-1
Khalid Abdalla,0,0
Juraj Jakubisko,0,0
Frank Darabont,0,0
Rohit Jugraj,0,0
Conrad Coates,0,0
Lesley,0,0
Emily Young,0,0
Jaden Klein,0,0
Zoey Deutch,0,0
Marc Forby,0,0
Amanda Gusack,0,0
Paolo Monico,0,0
Macha Méril,-1,-1
Reggie Lee,0,0
Andrew Jarecki,0,0
Steven Mackintosh,0,0
Peng Lin,0,0
Álex de la Iglesia,-1,-1
