Pete's Dragon,0
Beneath Hill ,3440939.0
National Lampoon,61400000.0
The Circle,0.0
Remember the Titans,136706683.0
Purple Violets,0.0
Percy Jackson ,223050874.0
Mulholland Drive,11919578.0
A Sound of Thunder,6300451.0
Diamonds Are Forever,116000000.0
Charlie Wilson's War,0
2016: Obama's America,0
Should,0.0
Surfer,36497.0
Waitress,22217183.0
All About Steve,40127259.0
The Crow,0.0
Come Early Morning,119452.0
A Mighty Wind,18504539.0
Inside Deep Throat,691880.0
Love ,102716321.0
The Man from Snowy River,20659423.0
Wrath of the Titans,305270083.0
The Four Seasons,42488161.0
Without Men,0.0
Frequency,68079671.0
The Interpreter,162753837.0
White House Down,205440387.0
Red Eye,96666486.0
Accidental Love,135436.0
Bridget Jones's Diary,0
Space Jam,250200000.0
The Pacifier,198006880.0
Boys and Girls,21799652.0
The Golden Compass,367262558.0
All the King,9521458.0
Chicago,306773652.0
Airlift,9969237.0
Cecil B. DeMented,1953882.0
The Wackness,3330012.0
Angela,13038660.0
The Fall of the Roman Empire,4750000.0
Zoolander ,55348693.0
Halloween 5,0
Don Juan DeMarco,22032635.0
A Haunted House ,21206861.0
The Jungle Book 2,0
Nurse Betty,27732366.0
Solitary Man,4360548.0
Unbroken,163527824.0
Pokémon 3: The Movie,0
21 Jump Street,0
The Usual Suspects,34449356.0
Lake Placid,31770413.0
Flight,160558438.0
United 93,0
Losin,1246141.0
Cars ,560155383.0
All the Real Girls,703020.0
Mozart's Sister,0
Taken ,327656424.0
Bang,527.0
Old School,86765463.0
Cop Out,55909910.0
Dream House,41642166.0
American Ninja 2: The Confrontation,0
Lonesome Jim,602789.0
"As Above, So Below",0
The NeverEnding Story,21300000.0
D,181038616.0
Next Stop Wonderland,3465703.0
Stolen,17967746.0
Transformers: Dark of the Moon,1123790543.0
New York Minute,21215882.0
Fever Pitch,50071069.0
Frozen,1274234980.0
Things to Do in Denver When You're Dead,0
Shooter,95538560.0
Resident Evil: Apocalypse,125168734.0
Lucy,457507776.0
The Craft,0.0
Hocus Pocus,39360491.0
The Quiet,381420.0
Royal Kill,0.0
Moms' Night Out,0
The Other Woman,195111193.0
Buffalo ,2380606.0
Dracula 2000,0
Zodiac,83080084.0
The Gunman,13644292.0
A Million Ways to Die in the West,86778557.0
The Purge: Anarchy,111534881.0
Lottery Ticket,24719879.0
For Your Eyes Only,195300000.0
I Love You,91729503.0
Next Friday,59675307.0
What the #$*! Do We (K)now!?,0
Lovesick            ,0.0
The Road to El Dorado,65700000.0
Child's Play,0
The Chronicles of Narnia: Prince Caspian,417341288.0
Bound,0.0
Bullet to the Head,22597969.0
The ,96024898.0
Transcendence,103039258.0
Radio Flyer,4651977.0
Garfield,208094550.0
In Time,165103952.0
Edward Scissorhands,53976987.0
Terminator Salvation,365491792.0
Anaconda,136998907.0
Inkheart,66655938.0
Kiss Kiss Bang Bang,16829464.0
Dogtown and Z,1600566.0
Goosebumps,158162788.0
Khiladi ,14683763.0
The Messenger,67816.0
The Adventures of Sharkboy and Lavagirl 3-D,0
Sarah,25480031.0
Galaxy Quest,90523726.0
Stuart Little ,166000000.0
Carriers,6808883.0
Cutthroat Island,18517322.0
Executive Decision,122079192.0
The Chronicles of Riddick,107212751.0
The Flowers of War,93721434.0
The Way of the Gun,13061935.0
Snow White and the Huntsman,401021746.0
Set It Off,36049108.0
Rabbit-Proof Fence,0
Beerfest,20159316.0
The Replacement Killers,19035741.0
Twister,495700000.0
Drive Angry,41042583.0
The Glass House,22861785.0
In & Out,0
John Q,102226631.0
Jack Ryan: Shadow Recruit,131377412.0
Basquiat,2962051.0
Big,151668774.0
The New Guy,28972187.0
Angels ,490875846.0
Dumb and Dumber To,156553592.0
The Remains of the Day,63954968.0
Heaven's Gate,0
Being John Malkovich,32382381.0
Unforgiven,159157447.0
Takers,70587268.0
Snitch,57907734.0
The Manchurian Candidate,96148711.0
Twisted            ,40119848.0
The Island,0.0
Open Road,47469.0
The Day the Earth Stood Still,3700000.0
All the Queen's Men,0
Death Becomes Her,149022650.0
A Room for Romeo Brass,20097.0
Exorcist: The Beginning,43957541.0
Hollywood Shuffle,5228617.0
Attack the Block,6459183.0
Where the Heart Is,1106475.0
The Brave Little Toaster,0
Fast Times at Ridgemont High,27092880.0
Alien 3,0
Ben-Hur,0
Barbershop 2: Back in Business,0
Million Dollar Baby,231969716.0
Dave Chappelle,12051924.0
Hot Rod,14334401.0
Sleep Tight,9109597.0
From Hell,68712365.0
Wings            ,0.0
Because of Winn-Dixie,0
Southpaw,94207861.0
The Butterfly Effect,95638592.0
Control,8902141.0
Winged Migration,39134983.0
I Got the Hook Up,10317779.0
Wild Target,109338.0
Final Fantasy: The Spirits Within,85131830.0
Run Lola Run,22879194.0
Snakes on a Plane,62020814.0
Mad Max Beyond Thunderdome,36230219.0
Rules of Engagement            ,71719931.0
The Blood of My Brother,0.0
The Waterboy,190191646.0
2:13,0
Salvation Boulevard,28468.0
Felicia's Journey,0
Scott Walker: 30 Century Man,0
Robot & Frank,0
The Perfect Host,51587.0
Rio,487519809.0
Fun with Dick and Jane,203018919.0
Conquest of the Planet of the Apes,9700000.0
Victor Frankenstein,33175076.0
Ronin,70692101.0
Home on the Range,76482461.0
Saw 3D: The Final Chapter,0
Dead Man's Shoes,0
Shrek Forever After,756244673.0
A History of Violence,61477797.0
Agent Cody Banks 2: Destination London,0
Neal 'N' Nikki,0
A Beautiful Mind,317668058.0
The Mummy: Tomb of the Dragon Emperor,405760225.0
Windtalkers,77628265.0
Rush,98230839.0
Broken Horses,3471.0
The Muse,11614954.0
Taken,226941585.0
Grown Ups,272223430.0
Rabbit Hole,6205034.0
Analyze This,176885658.0
Annie Hall,38251425.0
Sleeper,18344729.0
A Thin Line Between Love and Hate,0
Footloose,62989834.0
Pierrot le Fou,70807.0
Kung Fu Panda ,664837547.0
Snow Dogs,116898028.0
The Fourth Kind,49486874.0
Stories of Our Lives,0.0
Run,0.0
Sweet Charity,8000000.0
Big Momma,137047376.0
Supernova,14816494.0
TMNT,96096018.0
Insomnia,113622499.0
I Can Do Bad All by Myself,51733921.0
Water,11322573.0
The Salton Sea,676698.0
I Am Number Four,146195159.0
Indiana Jones and the Temple of Doom,333080271.0
The Game Plan,146590987.0
Harold & Kumar Escape from Guantanamo Bay,0
The Legend of God's Gun,0
Star Wars: Episode IV - A New Hope,0
The Eye,57577765.0
Brick Lane,3838486.0
Steamboy,10468867.0
Chariots of Fire,57467731.0
Gun Shy,1638202.0
The Lord of the Rings: The Two Towers,934699645.0
The Molly Maguires,2200000.0
Daddy,238757137.0
Elite Squad,14319195.0
The Adventures of Ford Fairlane,20423389.0
Mindhunters,16566235.0
Premium Rush,31393201.0
Not Easily Broken,10732909.0
Soldier,14623082.0
Oblivion,287916633.0
The Hills Have Eyes II,37466538.0
Henry & Me,0
Bride of Chucky,50692188.0
My Best Friend's Girl,0
She's Out of My League,0
3:10 to Yuma,0
The Libertine,0.0
Seven Pounds,166617328.0
Yours,72359917.0
The Cookout,11540112.0
Out of the Furnace,15434375.0
What Just Happened,2412123.0
Escape from New York,725268.0
An American Girl Holiday,0.0
How to Be a Player,14010363.0
Ride Along ,124827316.0
Broken City,34480045.0
The Other End of the Line,507446.0
Christmas Mail,0.0
Focus,154362963.0
Into the Storm,156602194.0
High Plains Drifter,15700000.0
What's Eating Gilbert Grape,0
Marie Antoinette,60862471.0
Crouching Tiger,213514672.0
Redbelt,2667084.0
The Baader Meinhof Complex,16498827.0
The Lone Ranger,260002115.0
Another Year,20005613.0
Think Like a Man Too,70027933.0
Aberdeen,0.0
August Rush,66015869.0
The Young Messiah,7313697.0
Love Stinks,2793776.0
Closer,116209001.0
The Red Violin,10019109.0
No Good Deed,54323210.0
The Pink Panther,158926474.0
Out of Sight,77562568.0
The Case of the Grinning Cat,7033.0
Spaced Invaders,15000000.0
The Curse of the Were,197593152.0
The Divide,156362.0
Groundhog Day,70906973.0
Trainspotting,71558971.0
Unfriended,62561449.0
Office Space,12179708.0
Bee Movie,287594577.0
The Tempest,0.0
The Perfect Wave,0.0
The Lego Movie,457729388.0
Me Before You,205445075.0
Inchon,4408636.0
Kick-Ass,0
Archaeology of a Woman,0.0
