Club Dread,Michael Weaver
Super,Gregg Henry
Secretariat,Nelsan Ellis
A Home at the End of the World,Jeff J.J. Authors
You Will Meet a Tall Dark Stranger,Kelly Harrison
Quartet,Michael Gambon
"Dude, Where's My Car?",Kristy Swanson
Rocky Balboa,Milo Ventimiglia
Laws of Attraction,Frances Fisher
Cold Mountain,"Eileen Atkins,Brendan Gleeson"
Sweet November,Liam Aiken
Blood Diamond,Arnold Vosloo
The Book of Life,Christina Applegate
Sky High,Christopher Wynne
Jackass 3D,"Ryan Dunn,Steve-O"
Due Date,Juliette Lewis
Labor Day,Tom Lipinski
5 Days of War,Johnathon Schaech
Terminator Genisys,J.K. Simmons
The Last Stand,Doug Jackson
The Last Castle,Delroy Lindo
The Hobbit: The Desolation of Smaug,Graham McTavish
13 Going on 30,Kathy Baker
Conspiracy Theory,Steve Kahan
Talladega Nights: The Ballad of Ricky Bobby,Michael Clarke Duncan
Killer Joe,Gina Gershon
Revolutionary Road,Neal Bledsoe
The Ghost Writer,Timothy Hutton
Reign Over Me,Saffron Burrows
The Scarlet Letter,Edward Hardwicke
Everyone Says I Love You,Madeline Balmaceda
The River Wild,Elizabeth Hoffman
The World's Fastest Indian,Tim Shadbolt
Disturbing Behavior,Steve Railsback
No se aceptan devoluciones,Leia Freitas
The Time Machine,Laura Kirk
The Men Who Stare at Goats,Stephen Lang
Wrong Turn,Kevin Zegers
Raising Helen,Spencer Breslin
American Psycho,"Josh Lucas,Bill Sage"
The Wiz,Mabel King
The Good Girl,Jake Gyllenhaal
A Serious Man,Aaron Wolff
Connie and Carla,Alec Mapa
Network,Wesley Addy
Exorcist II: The Heretic,Kitty Winn
Slumdog Millionaire,Jeneva Talwar
Willard,Ashlyn Gere
Men of Honor,Hal Holbrook
Zoom,Kevin Zegers
Buffalo '66,Rosanna Arquette
Poultrygeist: Night of the Chicken Dead,Joshua Olatunde
Donnie Brasco,James Russo
Noviembre,Ingrid Rubio
The Puffy Chair,Larry Duplass
Proof of Life,David Caruso
The Judge,Vincent D'Onofrio
Banlieue 13,Dany Verissimo-Petit
Beneath the Planet of the Apes,Paul Richards
Boat Trip,Maurice Godin
The Net,Wendy Gazelle
Praia do Futuro,"Fred Lima,Thomas Aquino"
Last Holiday,Alicia Witt
East Is East,Emil Marwa
Talk Radio,Alec Baldwin
Rock of Ages,Russell Brand
Source Code,Michael Arden
Joe Somebody,Hayden Panettiere
The Mirror Has Two Faces,Mimi Rogers
A Prairie Home Companion,Garrison Keillor
Top Spin,Michael Landers
The Living Daylights,"Joe Don Baker,John Rhys-Davies"
Zoolander 2,"Ben Stiller,Katie Couric"
Rambo: First Blood Part II,Julia Nickson
Find Me Guilty,Jerry Grayson
Warriors of Virtue,Jack Tate
Daybreakers,Allan Todd
I Am Wrath,Patrick St. Esprit
Unfinished Business,June Diane Raphael
Heli,"Juan Eduardo Palacios,Reina Torres"
Charlie Bartlett,Tyler Hilton
Star Trek: Generations,Michael Dorn
Muppets from Space,Brian Henson
The Real Cancun,Jeremy Jazwinski
Penguins of Madagascar,John Malkovich
Police Academy,Donovan Scott
Speedway Junky,Tiffani Thiessen
Home Fries,Shelley Duvall
Wild Wild West,M. Emmet Walsh
The American,Johan Leysen
Dil Jo Bhi Kahey...,Bhoomika Chawla
Recess: School's Out,Courtland Mead
Planet 51,Seann William Scott
Reservoir Dogs,Steve Buscemi
The Game of Their Lives,Costas Mandylor
Gangster Squad,"Wade Williams,Ambyr Childers"
300: Rise of an Empire,Callan Mulvey
The Last Temptation of Christ,Verna Bloom
The Bucket List,Rob Morrow
A League of Their Own,Rosie O'Donnell
Movie 43,Will Sasso
The Evil Dead,Theresa Tilly
"Bon Cop, Bad Cop","Sarain Boylan,Manon Brunelle"
Megaforce,George Furth
Cradle Will Rock,"John Cusack,Cary Elwes"
Narc,Lina Giornofelice
The Last Days on Mars,Johnny Harris
88 Minutes,William Forsythe
Khumba,Devon Graye
My Big Fat Independent Movie,Ashley Head
The Huntsman: Winter's War,Nick Frost
The Man from U.N.C.L.E.,Luca Calvani
Timeline,David Thewlis
Open Water,Cristina Zenato
Flubber,Clancy Brown
The November Man,Amila Terzimehic
The Transporter,"Matt Schulze,Ric Young"
eXistenZ,Don McKellar
Machete Kills,"Amber Heard,Michelle Rodriguez"
The Original Kings of Comedy,"Cedric the Entertainer,Bernie Mac"
The Little Vampire,Pamela Gidley
Moonlight Mile,Richard Messing
127 Hours,Koleman Stinger
You Got Served,Lil' Fizz
Lincoln,James Spader
Splice,"Brandon McGibbon,Simona Maicanescu"
Collateral Damage,John Leguizamo
Chairman of the Board,Mystro Clark
Cloudy with a Chance of Meatballs,Bruce Campbell
The Loss of Sexual Innocence,Gina McKee
Step Up,Mario
Bella,Jaime Tirelli
Love the Coopers,Alex Borstein
Excessive Force,Burt Young
The Descendants,Patricia Hastie
Much Ado About Nothing,Brian Blessed
Dumb and Dumber To,Rachel Melvin
"Jeff, Who Lives at Home",Rae Dawn Chong
Reds,Jack Nicholson
Furry Vengeance,Jim Norton
Dickie Roberts: Former Child Star,Jenna Boyd
Saint John of Las Vegas,Jesse Garcia
Pushing Tin,Jake Weber
Antz,Danny Glover
The Lords of Salem,Meg Foster
The Slaughter Rule,Eddie Spears
Just My Luck,Faizon Love
The Lawnmower Man,Geoffrey Lewis
City of Ghosts,"Natascha McElhone,Kem Sereyvuth"
28 Weeks Later,Catherine McCormack
Where the Truth Lies,Rachel Blanchard
The Cotton Club,Bob Hoskins
Casper,Eric Idle
My Name Is Bruce,Ben McCain
How the Grinch Stole Christmas,Christine Baranski
Atlas Shrugged: Part III,Larry Cedar
Hardflip,Jason Dundas
The Rock,David Morse
Tea with Mussolini,Lily Tomlin
Babylon A.D.,"Lambert Wilson,Mark Strong"
The Godfather: Part II,John Cazale
Desperado,Steve Buscemi
The Back-up Plan,Anthony Anderson
Fast Five,Ludacris
Texas Rangers,Usher Raymond
The Thief and the Cobbler,Clive Revill
Pirates of the Caribbean: On Stranger Tides,"Ian McShane,Kevin McNally"
It's Complicated,Lake Bell
Murder by Numbers,"Michael Pitt,Agnes Bruckner"
Nutty Professor II: The Klumps,Richard Gant
Zambezia,Samuel L. Jackson
Now You See Me 2,Daniel Radcliffe
Pan,Adeel Akhtar
2001: A Space Odyssey,Leonard Rossiter
17 Again,Tyler Steelman
Tiny Furniture,Merritt Wever
The Break-Up,Jon Favreau
The Clan of the Cave Bear,John Doolittle
Batman,Pat Hingle
Ender's Game,Ben Kingsley
Showgirls,Robert Davi
Jay and Silent Bob Strike Back,Brian O'Halloran
Air Force One,Liesel Matthews
Arbitrage,Laetitia Casta
Beneath Hill 60,Duncan Young
The Mudge Boy,Zachary Knighton
The Blue Butterfly,"Raoul Max Trujillo,Marianella Jimenez"
Live Free or Die Hard,Cliff Curtis
Forrest Gump,Harold G. Herthum
Walking and Talking,Randall Batinkoff
Two Lovers and a Bear,Joel Gagne
This Is Where I Leave You,Rose Byrne
In the Shadow of the Moon,Alan Bean
Allegiant,Jeff Daniels
The Mask of Zorro,"Yolanda Orisaga,Paco Morayta"
Childless,Natalie Dreyfuss
The Lord of the Rings: The Fellowship of the Ring,Sean Bean
Priest,Lily Collins
Gamer,Logan Lerman
I Dreamed of Africa,Eva Marie Saint
Don Jon,Glenne Headly
Son of God,Sebastian Knapp
Hey Arnold! The Movie,Tress MacNeille
Pineapple Express,Craig Robinson
Scooby-Doo,Rowan Atkinson
Glitter,Valarie Pettiford
Prisoners,Terrence Howard
The Lazarus Effect,Donald Glover
The Good Thief,"Marc Lavoine,Nick Nolte"
Forget Me Not,Jillian Murray
Finding Nemo,Brad Garrett
The Firm,Terry Kinney
The Boss,Tyler Labine
The King's Speech,Richard Dixon
Pirates of the Caribbean: Dead Man's Chest,Bill Nighy
The Matador,Wiveca Bonerais
Zombieland,Amber Heard
Songcatcher,Jane Adams
Ice Age: Continental Drift,Ester Dean
Latter Days,Khary Payton
Chocolat,"Aurelien Parent Koenig,Antonio Gil"
Legal Eagles,Terence Stamp
Coraline,Keith David
The Sentinel,Ritchie Coster
Animal House,Martha Smith
Friends with Money,Greg Germann
To Rome with Love,Alessandra Mastronardi
GoldenEye,Joe Don Baker
Mighty Joe Young,David Paymer
The History Boys,Frances de la Tour
Meet the Parents,Nicole DeHuff
Legend,Emily Browning
He Got Game,Hill Harper
Blue Car,A.J. Buckley
Miss Potter,"Barbara Flynn,Bill Paterson"
Blazing Saddles,Madeline Kahn
The Extra Man,John C. Reilly
Safe Haven,David Lyons
The Curse of the Were-Rabbit,Nicholas Smith
Jack the Giant Slayer,Eddie Marsan
10 Cloverfield Lane,Suzanne Cryer
Notes on a Scandal,Joanna Scanlan
Pixels,Josh Gad
Outside Providence,Adam LaVorgna
Hearts in Atlantis,David Morse
Magic Mike,James Martin Kelly
Ordinary People,M. Emmet Walsh
Imaginary Heroes,Kip Pardue
Vanity Fair,Kate Fleetwood
House of Wax,"Paris Hilton,Jared Padalecki"
Steve Jobs,Michael Stuhlbarg
Bad Boys II,"Gabrielle Union,Peter Stormare"
Straight Outta Compton,Aldis Hodge
Man of the House,"Christina Milian,Monica Keena"
American History X,Ethan Suplee
Gods and Monsters,David Dukes
An Unfinished Life,Damian Lewis
The Postman,James Russo
Once,"Gerard Hendrick,Alaistair Foley"
Penitentiary,Donovan Womack
The Hours,Miranda Richardson
Seven Psychopaths,Abbie Cornish
Hesher,Natalie Portman
The Spy Next Door,Alina Foley
The Debt,"Romi Aboulafia,Tomer Ben David"
Shaun of the Dead,Dylan Moran
Halloween: Resurrection,Sean Patrick Thomas
American Gangster,Lymari Nadal
The Legend of Zorro,"Adrian Alonso,Nick Chinlund"
Gunless,Callum Keith Rennie
Scary Movie 5,Dylan Morris
Scary Movie 4,Anthony Anderson
Welcome to Collinwood,"Sam Rockwell,Michael Jeter"
Aladdin,Frank Welker
Gettysburg,Andrew Prine
Spider-Man,Cliff Robertson
Pontypool,Rick Roberts
An Alan Smithee Film: Burn Hollywood Burn,Richard Jeni
Kangaroo Jack,Marton Csokas
30 Minutes or Less,Dilshad Vadsaria
Superstar,Mark McKinney
Pi,Stephen Pearlman
Julija in alfa Romeo,Andrej Nahtigal
The Haunting of Molly Hartley,Shanna Collins
Good,Mark Strong
Ocean's Thirteen,Elliott Gould
The Godfather,Robert Duvall
The Bourne Identity,Brian Cox
Mononoke-hime,Claire Danes
The Last King of Scotland,Simon McBurney
The Life of David Gale,Laura Linney
Anchorman: The Legend of Ron Burgundy,David Koechner
The Pursuit of Happyness,James Karen
Happy Christmas,Joe Swanberg
The Green Inferno,Magda Apanowicz
Basic Instinct 2,Jan Chappell
The Matrix Revolutions,Francine Bell
The Banger Sisters,Robin Thomas
Percy Jackson & the Olympians: The Lightning Thief,Sean Bean
Happy Feet,Robin Williams
Race to Witch Mountain,"Alexander Ludwig,Carla Gugino"
Your Highness,Toby Jones
The Wolverine,Svetlana Khodchenkova
About Last Night,Christopher McDonald
One for the Money,Sherri Shepherd
The Hills Have Eyes,Dan Byrd
Anatomie,"Sebastian Blomberg,Holger Speckhahn"
Vanilla Sky,"Kurt Russell,Jason Lee"
Beyond the Black Rainbow,Marilyn Norry
Maggie,J.D. Evermore
Firefox,Ronald Lacey
Motherhood,Daisy Tahan
The Conspirator,Tom Wilkinson
The Other Guys,Michael Keaton
Digimon: The Movie,Dorothy Elias-Fahn
Hitch,Julie Ann Emery
Osama,Mohamad Haref Harati
The Spy Who Loved Me,"Richard Kiel,Caroline Munro"
What Dreams May Come,Jessica Brooks Grant
Elle s'appelait Sarah,Michel Duchaussoy
A Knight's Tale,Laura Fraser
Dick Tracy,Stig Eldred
Haute tension,Andrei Finti
Team America: World Police,Daran Norris
The Hunt for Red October,James Earl Jones
The Trials of Darryl Hunt,Mark Rabil
The Reader,Susanne Lothar
Annie,Bernadette Peters
Kiss of Death,Kathryn Erbe
Novocaine,Polly Noonan
Patton,Carey Loftin
He's Just Not That Into You,Sabrina Revelle
Return to Me,Bonnie Hunt
House of 1000 Corpses,Joe Dobbs III
Creative Control,Reggie Watts
Beginners,"Goran Visnjic,Kai Lennox"
Seeking a Friend for the End of the World,Roger Aaron Brown
The Iron Giant,Cloris Leachman
Wish I Was Here,Alexander Chaplin
As Good as It Gets,Skeet Ulrich
Young Sherlock Holmes,Susan Fleetwood
The Dark Knight,Maggie Gyllenhaal
The Abyss,Todd Graff
Dogma,George Carlin
The Big Year,Michael Karl Richards
The Hitchhiker's Guide to the Galaxy,Zooey Deschanel
Don Gato: El Inicio de la Pandilla,Marieve Herington
A Room with a View,Simon Callow
Slow Burn,Guy Torry
Sleep Dealer,Gregg Lucas
Derailed,Jennifer Aniston
"Crazy, Stupid, Love.",Analeigh Tipton
Tales from the Crypt: Demon Knight,Brenda Bakke
Frailty,Jeremy Sumpter
Kate & Leopold,Natasha Lyonne
In the Heart of the Sea,Ben Whishaw
The Switch,Juliette Lewis
Prom Night,Collins Pennie
Zathura: A Space Adventure,Tim Robbins
Ghost Rider,Nicolas Cage
Paul Blart: Mall Cop,Shirley Knight
Medicine Man,"Rodolfo De Alexandre,Francisco Tsiren Tsere Rereme"
Hurricane,David Roland Frank
Star Trek VI: The Undiscovered Country,Walter Koenig
Pulse,Jonathan Tucker
Love's Abiding Joy,William Morgan Sheppard
The Girl Next Door,Chris Marquette
Dazed and Confused,Rory Cochrane
The Rugrats Movie,Phil Proctor
Joyful Noise,Dexter Darden
2012,Oliver Platt
Frozen River,Mark Boone Junior
The Dangerous Lives of Altar Boys,Jake Richardson
Sex Drive,Seth Green
The Big Short,Harold Gervais
Time Changer,Paul Rodriguez
Double Impact,Philip Chan
Juno,"Jason Bateman,Allison Janney"
The Holiday,Eli Wallach
Astro Boy,Nicolas Cage
A Simple Plan,Jack Walsh
Me and You and Everyone We Know,Carlie Westerman
Fifty Dead Men Walking,Rose McGowan
Luminarias,"Robert Beltran,Marta DuBois"
The Curious Case of Benjamin Button,Elias Koteas
Saw II,Franky G
The Grace Card,Dawntoya Thomason
Fuel,Jimmy Carter
Shrek,Vincent Cassel
Red Riding Hood,Max Irons
Major League,James Gammon
Dumb and Dumberer: When Harry Met Lloyd,Derek Richardson
The Ruins,Joe Anderson
Woodstock,Joe Cocker
Chasing Liberty,"Jeremy Piven,Annabella Sciorra"
What Women Want,Ashley Johnson
Blood Ties,Zoe Saldana
Dope,Julian Brand
District 9,Elizabeth Mkandawie
Lone Star,"Chris Cooper,Oni Faida Lampley"
The Greatest,Johnny Simmons
Wreck-It Ralph,Alan Tudyk
Boyz n the Hood,Lexie Bigham
Secret Window,Charles S. Dutton
From Justin to Kelly,Greg Siff
Brokeback Mountain,Dave Trimble
The Village,Sigourney Weaver
Water for Elephants,Jim Norton
Melancholia,"Brady Corbet,Cameron Spurr"
Compliance,Philip Ettinger
Abraham Lincoln: Vampire Hunter,Rufus Sewell
The VVitch: A New-England Folktale,Ellie Grainger
Inside Out,Lewis Black
Old Dogs,Ella Bleu Travolta
Choke,Willi Burke
Brother,"Claude Maki,Susumu Terajima"
Malone,Scott Wilson
Stir of Echoes,Kevin Dunn
Entrapment,Maury Chaykin
Baggage Claim,Trey Songz
Avatar,Michelle Rodriguez
Ballistic: Ecks vs. Sever,Talisa Soto
The Quiet American,Tzi Ma
The Brothers Solomon,Malin Akerman
Sen to Chihiro no kamikakushi,"Mari Natsuki,Yasuko Sawaguchi"
Neighbors,Brian Huskey
Post Grad,Bobby Coleman
Jerry Maguire,"Kelly Preston,Jerry O'Connell"
The Brown Bunny,"Elizabeth Blake,Anna Vareschi"
Shark Tale,"Jack Black,Angelina Jolie"
Mirrormask,Dora Bryan
Curious George,Eugene Levy
Into the Wild,Brian H. Dierker
Julia,Hal Holbrook
Save the Last Dance,Terry Kinney
Johnson Family Vacation,Gabby Soleil
Slums of Beverly Hills,Charlotte Stewart
Terminator 2: Judgment Day,Earl Boen
My Soul to Take,"Zena Grey,Nick Lashaway"
Child 44,Fares Fares
Hollywood Homicide,Isaiah Washington
Couples Retreat,Malin Akerman
The Kingdom,Ashraf Barhom
Swing Vote,Dennis Hopper
Courage Under Fire,Matt Damon
Dolphin Tale,Cozi Zuehlsdorff
The Pelican Brief,Tony Goldwyn
The Wedding Date,Sarah Parish
The Indian in the Cupboard,Rishi Bhat
Underclassman,Kelly Hu
Beloved,Beah Richards
The Silence of the Lambs,Scott Glenn
Grabbers,David Pearse
The Place Beyond the Pines,Angelo Anthony Pizza
Sabotage,"Josh Holloway,Terrence Howard"
Patch Adams,Bob Gunton
Teenage Mutant Ninja Turtles III,Vivian Wu
Thomas and the Magic Railroad,Jared Wall
The Princess Diaries,Mandy Moore
Transformers: Age of Extinction,Jack Reynor
Antarctica: A Year on Ice,George Lampman
The New World,August Schellenberg
My Name Is Khan,Benny Nieves
The Avengers,"Chris Hemsworth,Scarlett Johansson"
Like Crazy,Alex Kingston
The Soloist,LisaGay Hamilton
Paddington,Theresa Watson
Nochnoy dozor,Galina Tyunina
We Are Marshall,Ian McShane
Christmas with the Kranks,Elizabeth Franz
Inception,Ken Watanabe
Hollow Man,Greg Grunberg
New Year's Eve,Mary Marguerite Keane
The Forsaken,Phina Oruche
The Machinist,"John Sharian,Michael Ironside"
Niagara,Denis O'Dea
Diner,Tim Daly
Thank You for Smoking,Todd Louiso
Swimfan,Clayne Crawford
Taxi Driver,Garth Avery
Volcano,Jacqueline Kim
Armored,Fred Ward
Mallrats,Ben Affleck
Carrie,"William Katt,John Travolta"
Casablanca,Conrad Veidt
Mientras duermes,"Alberto San Juan,Iris Almeida"
Creed,Andre Ward
The Wraith,Matthew Barry
They Will Have to Kill Us First,Khaira Arby
Honey,David Moscow
The Game,Peter Donat
Fear and Loathing in Las Vegas,Larry Cedar
New York Stories,Molly Regan
Corpse Bride,Paul Whitehouse
In Bruges,Ann Elsley
Austin Powers in Goldmember,"Michael York,Robert Wagner"
My Blueberry Nights,John Malloy
Kiss of the Dragon,"Max Ryan,Ric Young"
Haywire,Michael Douglas
Undiscovered,Shannyn Sossamon
Duplex,Justin Theroux
The Rainmaker,Mary Kay Place
Mad Money,Queen Latifah
Somewhere in Time,Bill Erwin
Walk the Line,Dallas Roberts
The League of Extraordinary Gentlemen,Stuart Townsend
Cliffhanger,Rex Linn
The Man with the Golden Gun,"Britt Ekland,Maud Adams"
Sur le seuil,"Albert Millaire,Jean L'Italien"
Cloverfield,Mike Vogel
The Last Song,Hallock Beals
Tumbleweeds,Laurel Holloman
Moneyball,Chris Pratt
Monsoon Wedding,Tillotama Shome
The School of Rock,Sarah Silverman
Warrior,Frank Grillo
The Losers,Columbus Short
Seabiscuit,Michael Ensign
RocknRolla,Idris Elba
Raging Bull,Nicholas Colasanto
The Karate Kid,"Martin Kove,Randee Heller"
Stepmom,Liam Aiken
Top Hat,Eric Blore
Tom yum goong,Nathan Jones
Oorlogswinter,Melody Klaver
Feast,Josh Zuckerman
The Guilt Trip,John Funk
The French Connection,"Tony Lo Bianco,Marcel Bozzuffi"
The Night Listener,Rory Culkin
Vals Im Bashir,Zahava Solomon
Teenage Mutant Ninja Turtles: Out of the Shadows,Noel Fisher
The Stepford Wives,Christopher Walken
Slither,Elizabeth Banks
The House of the Devil,AJ Bowen
The Guard,Christopher Kilmartin
My Life in Ruins,Harland Williams
Nanny McPhee and the Big Bang,Eros Vlahos
Le Havre,"Blondin Miguel,Elina Salo"
Up,Delroy Lindo
The Newton Boys,Vincent D'Onofrio
Scoop,Nigel Lindsay
Three to Tango,Cylk Cozart
Pocketful of Miracles,Peter Falk
Exotica,Mia Kirshner
Arthur et les Minimoys,Doug Rand
Rango,Alfred Molina
Better Luck Tomorrow,Kenji Matoba
An Ideal Husband,Ben Pullen
Hodejegerne,Eivind Sander
Tin Cup,Linda Hart
Willy Wonka & the Chocolate Factory,Julie Dawn Cole
Stigmata,Thomas Kopache
About a Boy,Jordan Cook
The Sessions,Annika Marks
Being Julia,Mari Kiss
Everything Must Go,"Rebecca Hall,Rosalie Michaels"
Planet of the Apes,"Michael Clarke Duncan,Paul Giamatti"
Married Life,Rachel McAdams
The Virginity Hit,Krysta Rodriguez
Leap Year,Noel O'Donovan
Butch Cassidy and the Sundance Kid,Henry Jones
Fur: An Imaginary Portrait of Diane Arbus,Jane Alexander
Magic Mike XXL,Josh Diogo
The Fifth Estate,Philip Bretherton
Pinocchio,Frankie Darro
Somewhere,Nathalie Fay
Trance,"Danny Sapani,Matt Cross"
Hellboy,Karel Roden
Star Trek,Bruce Greenwood
Zero Effect,Angela Featherstone
Fido,Lynn Pendleton
Tank Girl,Jeff Kober
Gods and Generals,Royce D. Applegate
George Washington,Rachael Handy
Drag Me to Hell,David Paymer
Winnie the Pooh,Jack Boulter
Valentine's Day,Eric Dane
Wyatt Earp,Linden Ashby
Gattaca,Jayne Brook
Grease,Barry Pearl
Training Day,Harris Yulin
A Guy Named Joe,James Gleason
Beastly,Erik Knudsen
Die Hard,William Atherton
Slackers,Jaime King
Stripes,Sean Young
Dirty Grandpa,Jason Mantzoukas
Sorority Row,Marie Blanchard
Soul Kitchen,"Pheline Roggan,Anna Bederke"
The Santa Clause,David Krumholtz
Hostel: Part II,Richard Burgi
Get Carter,Johnny Strong
Tadpole,Bebe Neuwirth
Alvin and the Chipmunks: The Road Chip,Kimberly Williams-Paisley
The Book of Eli,Jennifer Beals
L'auberge espagnole,Kelly Reilly
Miss Congeniality,William Shatner
Bad Boys,Emmanuel Xuereb
Shattered Glass,"Rosario Dawson,Melanie Lynskey"
Anastasia,Hank Azaria
Smoke Signals,Tantoo Cardinal
The Fog,"John Houseman,Tom Atkins"
Employee of the Month,Tim Bagley
Friday After Next,Anna Maria Horsford
Fantasia,Hugh Douglas
Commando,James Olson
The Boxtrolls,Dee Bradley Baker
The Princess Diaries 2: Royal Engagement,Heather Matarazzo
House of Sand and Fog,Kim Dickens
Kingdom of Heaven,Jouko Ahola
Annie Get Your Gun,Edward Arnold
Jindabyne,Gabriel Byrne
Ted,Giovanni Ribisi
Non-Stop,Nate Parker
Dave Chappelle's Block Party,Big Daddy Kane
Looper,Noah Segan
Point Break,"Lori Petty,John C. McGinley"
Saints and Soldiers,Peter Holden
Zero Dark Thirty,Jennifer Ehle
Cry_Wolf,Gary Cole
Easy A,Thomas Haden Church
Invictus,Matt Stern
Clean,"Jeanne Balibar,Don McKellar"
Criminal Activities,Edi Gathegi
The Big Parade,"Claire McDowell,Claire Adams"
Orgazmo,Ron Jeremy
Surrogates,James Francis Ginty
Get Rich or Die Tryin',Tory Kittles
Man on Wire,"Annie Allix,David Forman"
My Stepmother Is an Alien,Joseph Maher
Hav Plenty,Hill Harper
Wimbledon,Bernard Hill
Coyote Ugly,Izabella Miko
Conversations with Other Women,Brianna Brown
The Perfect Match,Robert Christopher Riley
Avengers: Age of Ultron,Scarlett Johansson
Sunshine,Hiroyuki Sanada
42,Ryan Merriman
Bandslam,Ryan Donowho
Rugrats Go Wild,Cheryl Chase
Interview with the Vampire: The Vampire Chronicles,Tom Cruise
Sheena,France Zobda
Cellular,Jessica Biel
Marci X,Christine Baranski
Where the Wild Things Are,Joshua Jay
Passchendaele,Jim Mezon
The Ninth Gate,Barbara Jefford
Hanna,Paris Arrowsmith
Mrs Henderson Presents,Kelly Reilly
Closer to the Moon,Joe Armstrong
K-PAX,David Patrick Kelly
Land of the Dead,Robert Joy
The Wrestler,Todd Barry
The Masked Saint,Roddy Piper
Larry Crowne,Brady Rubin
The English Patient,Naveen Andrews
The Homesman,Sonja Richter
Resident Evil: Extinction,Ashanti
Next Day Air,Emilio Rivera
Last Vegas,Mary Steenburgen
Gory Gory Hallelujah,Keith Winsted
Elizabeth,Richard Attenborough
The Rite,"Alice Braga,Toby Jones"
Harry Potter and the Half-Blood Prince,Jim Broadbent
Guardians of the Galaxy,Bradley Cooper
Fame,Antonia Franceschi
Mr. Peabody & Sherman,Pat Musick
Paper Towns,Halston Sage
Dallas Buyers Club,Steve Zahn
Pink Flamingos,Danny Mills
The Untouchables,Robert De Niro
EverAfter,Megan Dodds
Lumea e a mea,Ana Vatamanu
