Actor1_Rev,Actor2_Rev,YT_Count,YT_Dislike,IMDBVotes,Revenue
98867410,18622091,811125,309,15460,786677
51592665,0,2583325,285,82667,20188740
21247170,0,769702,105,13839,440821
13933528,159167,190284,6,5093,1695126
0,93196236,796473,144,3283,863895
11864317,0,368961,26,21720,9709597
51163383,0,16600628,2401,117539,71401629
2735,0,1433690,165,194259,152925093
112889565,0,9597125,1111,183937,59481553
48837028,434139,9519371,1411,70203,79282312
0,16995430,27887826,3958,64445,67235683
0,14365956,17414672,2666,78991,103993239
89839362,0,13257893,2786,94296,58978653
0,10261970,8066812,1066,23241,100486616
1504429,0,124574,41,6792,36000000
10743896,7077825,130312,13,20201,41833347
21590593,8305833,2268741,1314,33301,86362372
80045696,21137817,1600418,92,169954,26010864
136558130,0,1175451,119,346982,60611845
25439472,0,6739832,979,30944,35341814
873419,0,4628500,292,892431,23844220
0,62008415,9470986,1299,91633,44115496
5514241,14560576,2129791,392,117436,27342246
107910331,0,153290,9,101354,109277023
122063724,0,2579334,225,120783,26853810
947439,31648901,245025,14,6223,20659423
31947213,21277770,82329,9,11858,21277770
98867410,1646030,2676580,221,76495,25861249
0,5508868,422510,28,4490,23047939
54947985,20206097,29538547,20604,17560,311744465
40984049,5833080,12884569,2090,6429,17499242
0,17923678,23492596,14907,2630,15000000
53918831,33942556,174920,9,13163,19600000
0,25898641,5308735,371,105841,374890034
209703172,0,459355,32,413462,30332385
0,12318573,85687,10,8079,15318257
7188602,49137308,237369,33,23916,12961389
3580,7879340,266315,30,15496,12592907
9732067,1013203,65143,3,8187,12232628
18726439,4124453,1309782,367,48189,17500000
20660375,0,6917622,871,56218,42844516
14210493,0,867622,347,16001,10751126
3255059,0,77740,8,2120,11000000
47468425,0,22548787,7667,12690,20765353
48374090,0,122473,5,2394,10732909
0,1702772,31182,0,3729,11014974
22445371,0,5293037,2038,1993,9669521
180397435,0,118133,12,9141,8000000
8274426,43137396,1086664,113,7446,6755271
635808,0,97925,11,21919,6157157
0,44648711,119391,6,9636,5502773
0,17160898,306933,26,229068,5321508
122717521,60879424,835374,196,15379,5476060
7056892,17186911,43989178,34290,274488,10676073
2686049,9628078,795548,134,307,6096582
264546257,3975623,82731,11,27508,7951247
40869,3306862,203735,26,12832,46263525
100914781,670082,459316,24,12659,4815890
33190637,15992117,220194,24,41932,2821010
38090519,0,100201,7,12675,2080693
217742101,0,787921,45,294451,8655397
95577742,0,42469,3,3833,1050861
292860121,7010179,4914263,339,34806,6656705
0,100912630,331708,28,41609,6205034
37311727,1963667,1191922,127,13023,894030
22736870,57205667,2109230,418,59421,3807503
0,21060320,163978,14,5570,648183
13905667,0,980749,421,2018,851690
3801207,20660375,365825,15,56843,407488
21062410,0,17738,2,6769,353480
74334656,4379079,106020,7,2863,731767
8734750,0,875418,44,1663,124720
21204343,0,196273,78,1000,121016
66532062,941,63858,3,1927,99147
0,8870182,10543430,3297,77760,98595211
20163043,5239464,487082,114,9066,861325
9846383,0,351173,40,26091,9109597
14908602,0,10788275,1271,14136,567219
5467482,62153,52820,7,6363,7174984
9656,5208748,1345037,92,30416,23347469
44397438,31077206,757626,63,75107,34175000
0,78425266,14115378,2431,49505,6924321
67868619,21109609,3054891,367,143572,82241110
187966746,34585859,33244,0,11323,3061763
69232071,0,1984444,128,73168,4972016
131722037,23837434,1793564,572,5018,1705139
62520766,0,3933463,573,88570,4494560
102672,3664852,1191202,248,444,15198
603245,0,434636,29,6442,9261711
0,7595325,254033,20,9230,968805
3580,0,446679,20,91412,81198894
0,1884698,3503798,352,51604,47923795
80312456,3708304,1233601,66,111803,242895809
42930943,0,3396306,303,74350,27092880
0,80494977,5986603,838,606532,7389233
17788084,3250176,50586,25,15790,1500000
37667610,12253666,2792010,163,610193,7301393
17109695,29035001,1673144,149,32903,1022649
0,33024653,727581,43,56320,23471871
4100670,66647384,682905,43,30306,92723
823942,12313449,231675,8,7141,51957
14986221,7786418,4666797,1872,13218,36145695
1169166,0,15294797,3890,38741,9969237
4249369,3144626,3305899,319,5336,11774
32656666,3683545,1503602,240,16757,7838405
0,7074451,244009,26,34900,39374600
434209,4985576,128091,20,8334,9791282
87210690,16315388,19142009,4776,46851,123888320
42683372,246106,3550832,472,48036,33913542
86355430,0,76806,8,42703,62546695
24586877,34879944,637188,184,17950,101740
8253837,0,985237,55,91653,30000000
0,91776617,298017,27,333033,117085297
23435677,0,408134,27,203895,38251425
0,1894736,123516,10,9893,36000000
217742101,62176645,20087714,4441,135686,268314513
44397438,0,924691,65,73234,31252964
62940472,0,8660685,1082,33129,597989
5289101,0,1020633,75,96650,49800000
292860121,0,10964817,2649,165968,55000000
178776,283113,337846,31,41996,14237880
0,22950501,12227334,1677,29445,52819253
8148561,2955525,169378,26,3202,14400000
11418,0,1083709,80,78564,13000000
13814988,16290214,866483,52,173987,11744471
5827949,0,14274160,2003,283360,57273049
2295007,9049257,23810601,19434,69458,40107018
144799396,17114323,20685770,4568,183087,362211740
7770163,11582706,224050,9,5768,10097096
18294194,5792276,127690,8,29217,11131455
3350406,0,2194171,283,13508,8200000
43834938,0,227337,11,13272,10770993
38979766,32722334,3343711,280,16871,16727470
47468425,0,8801895,1834,15519,13710572
891160,0,1535816,139,45116,11799060
500000,0,52064,7,13211,6000000
89227767,0,4591860,527,70178,9413956
8317521,0,68346,2,10368,3468572
0,28603215,2311899,685,23043,2922988
891983,0,206384,16,4398,2793776
84635231,0,2756042,239,16475,3858964
1919197,39883121,109523,3,19081,1919197
10910584,0,2567170,456,54991,1983596
0,15100508,336825,32,20651,973613
15760239,15760239,10377996,1924,2425,800000
2737834,10665835,1166043,142,8700,563711
14395392,0,1818784,1235,2903,399793
5289101,11281251,2512249,233,38113,373375
0,46970738,41555,1,6804,302204
210045800,0,19118836,3983,2848,354704
0,13349484,1939871,620,4708,267972
31294374,4148320,2396937,665,2145,185577
12837432,0,7246536,710,35495,120016
10421021,0,17824,2,1392,75078
64774112,0,8838,0,821,64359
155410374,0,22074,1,1573,34145
118334432,9846383,12892472,3287,10226,146402
37321166,485616,2283731,161,35673,679482
55836,9024615,66991,8,1749,12836
22200574,9930707,85447,19,1898,760678
0,145188939,258678,54,3427,978527
8374257,27185541,2001662,364,23025,442550
16501413,3979534,262662,63,2154,4327
6566212,0,21799,0,24723,28350000
0,49644140,10909997,1241,110146,23689877
4063522,0,368363,44,226377,390525192
79426161,48674648,72341,0,5537,14873
0,1381364,51741,9,3261,8000000
97261285,87633985,708863,180,32432,44462
0,4066370,25821057,5241,3412,2956000
36612769,19426684,14549487,3161,3727,340930
2729258,44589390,547604,32,18167,13447998
5982169,0,3960075,664,216681,136123083
31359653,56198494,128651,9,79863,44785053
15959276,35565392,212160,21,84747,257938649
31445302,14995332,2450413,214,167374,83453539
3155719,9222008,956496,63,41461,27731527
46279451,0,24621,4,6553,5000000
5786705,17785230,148377,8,19645,13007551
89065550,0,315039,22,6160,12000000
14466093,168601,63758,7,32222,12600000
0,67784191,19460989,3822,97545,40454520
1310608,22720773,200900,32,1765,10317779
187715569,57219513,958821,157,25470,6451628
42622798,0,728954,287,119466,5923044
2064965,53724056,349668,2,11629,3293258
1902212,1902212,14976924,3945,56829,5706638
0,60879424,12962264,9688,107285,67130045
0,18546229,101284,17,7385,113783
23407,0,380072,166,440,182695
1174778,36108241,3311,1,378,9871
14986221,0,57885,6,15809,31063038
510513,0,455761,51,48515,133276359
17186911,264405066,699346,65,96715,20433227
74739732,53542570,2236173,211,465691,33474334
3851760,2630115,947937,46,561567,32059295
26940899,0,1340032,79,19757,5422740
157481495,9042131,1789004,171,186228,4422347
0,7237179,98750,176,110109,20605209
31677,0,6556,2,709,7680
21204343,1684370,145383,5,55599,8000000
152579280,7077825,1037340,151,76218,14314407
18714555,0,475036,49,26200,690872
24880637,695345,430447,37,93705,141600000
180397435,0,295519,23,143855,124900000
8601520,0,621698,108,9798,123407
152579280,33583034,11042081,2287,501336,71558971
33877777,1703811,106990,4,4764,38236338
0,59839827,28537727,4026,85062,84747727
18561014,66647384,350248,0,21920,55193251
7625775,0,224966,56,126555,58240487
1139651,0,50704848,10404,151723,91266581
1139651,0,22636797,3358,166039,87727807
65098309,0,147455,1,1496,19184820
0,89065550,142662,9,35370,17570324
1141159,0,322045,12,33696,17489009
71027487,87389900,723958,23,13415,27788649
49644140,7648156,992874,41,158255,33300000
6768568,5800184,571685,122,2684,15000000
0,15520272,37138,3,15991,13200000
13677676,0,5352522,4418,115941,24600000
7398816,0,143345,14,20370,15935068
89065550,0,44400,7,19395,13000000
23058452,0,1238924,85,7871,11700000
0,34409236,118814,2,1426,11052713
7782660,6907893,7488933,1556,8409,10172519
8148561,0,53258,1,8266,10400000
3632208,8148561,169166,29,47735,10000000
21204343,1701913,1315899,557,22326,9012000
0,7779543,565524,77,8323,7301115
1139651,0,1014112,144,102753,23299151
89839362,0,94774,12,8673,7888000
28215291,162,143323,6,10248,7000000
32886,0,523209,54,15019,30438635
0,13771371,4285460,773,3692,4142507
11616623,19710314,4561764,1264,135752,4000000
14395392,469136,13144,1,4110,3902679
13130548,0,601565,25,39549,3660880
136558130,364599,42877,1,8725,3705923
72418822,3923589,169708,14,16433,2962051
5178492,0,237582,17,25533,11537539
13260735,3714722,19340,1,767,2255000
40401249,17632805,4243262,1195,33974,1821983
33024653,2041391,8342977,1723,380995,3343567
0,809363,933137,109,4030,3237452
50584320,3921572,4998655,1053,38485,834953
274732,6031975,944496,155,718,7445044
16521474,0,17034,2,22742,143000
0,577,141783,7,1358,229221
1905628,48718288,120843,81,8179,145778
144799396,7708108,6260327,583,51484,38718031
273394,2774530,114272,8,11416,100000
1299690,0,31047,14,288,78948
0,61753809,858872,205,4272,1022453
53245796,0,8727034,522,1249,39852
0,157,599377,91,31313,156362
0,163429565,1654776,399,8380,4668109
0,17996327,33968,51,1264,4655
104642616,0,16662973,2575,321381,319323000
0,30148544,3489553,295,1446,47469
7018543,0,622041,123,14025,9230157
21609149,0,33900,17,4461,5000000
84711,0,88135,10,5942,172867
18982678,0,1483788,164,84957,119295584
0,2955525,445548,28,184402,95306216
0,7965439,1376982,195,306183,33754967
11616623,2210056,790454,35,119546,86300000
0,19332221,848122,112,41571,5394447
14700461,1817862,149402,10,30639,31517561
11912830,10731461,218850,15,9172,37799643
916154,0,6510958,3459,844,8200000
12989569,0,4013396,648,1501,16556
3632208,0,12757,0,1634,5363000
33525548,11616623,160997,10,101549,119500000
10352123,80312456,88915,5,11200,3130592
19068537,1509456,333498,31,7007,475000
9424804,0,13444097,1031,44106,564474
11287328,0,147081,21,5115,71248
47468425,0,19680009,3863,36036,59922558
0,7366382,494690,101,53638,25533818
29171109,0,1189203,57,51979,34557416
17658823,0,13626469,3384,24598,12300000
89065550,4695097,32199,2,15734,10000000
101005947,0,1605882,333,6557,32327255
32200765,9024615,208768,8,38619,6401336
34153588,36028802,159202,13,190938,36028802
1139651,0,1892264,181,196403,5651861
0,2394299,47367,2,1019,2013052
17890569,4702708,412005,34,54332,3200000
74739732,0,14820320,919,113610,6916951
20470946,0,555484,158,53596,13881317
609,0,413658,63,581,174255
60879424,0,1273655,75,192514,167791704
0,4245717,329499,24,825,72260
2001171,7213432,316463,11,5041,507446
657083,0,8442022,1778,63809,593933
5401753,11886344,5969933,983,4209,5691854
12854649,0,359211,26,4103,978908
15452200,451437,740002,60,101554,8739576
5755,0,132323,35,1126,3500000
0,30846435,1254909,49,1029,182358
86959802,0,478007,27,85547,41158757
0,18647158,302457,33,1598,388390
61662217,38145883,2059139,1780,5407,14305540
0,18982678,29552,3,1351,9132000
2917489,2014531,66533,17,486,37865
0,1203947,58644,1,42271,23600000
154902,3680389,110934,10,12555,313436
955850,6794703,4677196,6609,22,3330
180397435,0,942676,57,93226,78900000
23435677,0,4834920,1051,34565,18344729
18982678,32995195,414098,46,228005,13129846
54210376,68239722,198979,20,35781,11546543
8188229,0,1383755,151,71354,9250000
0,44526477,3109870,549,19122,9921042
34329590,19178401,3025649,1704,15938,35185884
89065550,16567844,107824,1,65027,7600000
3350406,3632208,135637,11,2414,9172000
53292861,955043,103682,8,8416,7756617
1139651,0,1821725,181,175947,11243280
0,1023861,1711992,141,115568,6200000
19553001,0,48547,3,31830,9615464
53547481,68062699,19018189,8932,24225,10166209
217742101,0,883396,85,56100,6225304
1490086,89339573,1219866,173,8782,3438804
31947213,0,75196,10,4525,7369373
5710830,105604300,626428,55,31295,4870880
0,813947,4432729,283,28000,1985292
8768916,0,81478,73,398,1064914
84935,0,178198,17,7439,1433319
0,2279959,3740302,1297,20591,2279959
93649211,0,67934,1,5662,1134358
15586942,1438,250670,31,5730,691880
16671231,15669970,973242,465,3543,636706
0,1437622,65308414,16518,11307,1663296
22736870,43834938,66434,9,7638,466106
3541611,24466571,151994,39,2573,102645
12585914,10328832,776458,5791,2174,292203
69232071,3303588,145985,31,1302,17896
332615790,0,5086928,1186,19750,12667
18320504,493586,134264,15,11339,13973532
17893515,2040324,52525,8,2628,105377
21702678,4051863,32202162,5108,42353,2151887
0,8916965,332092,50,18449,529136
3152941,2951261,83378,30,354,2436
17788084,34934288,30485,0,4930,1445140
161180668,0,1970742,595,123795,21270290
0,16234054,609018,148,7081,124244
0,2836351,12569593,3407,1057,139317
6373364,0,2726638,491,157130,117729621
935511,0,1503482,204,43083,5617067
0,75512405,2187879,692,1056,478595
987000,0,1772512,314,42702,70165900
0,5621348,270117,25,72285,23265132
17658823,1503590,16961574,4068,23476,8800000
0,3050934,95867,8,2873,3050934
30253,0,4283132,2364,622,12444
9621965,106939869,68358,6,13548,783733
3190012,3541611,35283,9,1460,673
0,5208748,400882,40,165720,22879194
0,645798,1014476,62,27598,634803
17658823,544901,304938,16,23967,9700000
19046137,0,188290,46,32974,42137871
0,49275,5379585,540,59510,1278471
146505290,0,941407,78,34577,12231500
8148561,1701913,91206,13,35148,30500000
21204343,0,65607,5,12451,5400000
13260735,1310608,237272,53,545,6026908
10255990,2476547,374261,64,4798,157121
86959802,53360732,42274053,24568,77863,4420000
434209,0,68113,16,260,91319
1472141,0,57004,2,4591,2627795
0,96901,1084706,104,201091,58885635
10759369,34989095,4025781,543,61253,11806119
12175,0,3594586,640,61119,20412216
8086432,101854141,364588,19,61922,11191423
31539677,119067227,7785541,1049,6118,1473
0,18982678,445504,23,34381,7457710
2328980,64502,154558,5,14908,5046118
2493103,0,277266,29,38053,2365931
51163383,0,29609894,4023,214929,99870886
143254117,29753088,4443988,750,26545,2300000
0,41016147,380563,31,9604,1126258
0,4910397,5044456,1007,31039,4128828
1299690,144552,47959,7,17706,418953
62520766,920124,352233,45,31560,1840248
9497220,0,51189,22,146,510957
6753200,19974174,79185,6,3003,194568
7155214,0,2444233,408,24086,240396
31337,0,201760,10,153714,165049
8176526,0,55477,4,2449,119841
42622798,0,230907,26,21774,200000
0,1843671,43484,5,451,139084
17021969,15589446,266065,130,1432,113169
0,18351537,15688699,5746,1141,172569
400117,0,705144,51,23329,31916
0,514305,173121,17,14,2105
0,100053619,2970496,953,21693,1541131
0,52835214,181935,22,3121,5396
18320504,40844289,214254,62,164,35312
183502020,0,11659260,1252,246485,217370736
17407132,61641828,4339059,1070,141166,184925485
0,150183,65021,5,2809,234013
180397435,0,190612,17,2058,2620000
40091009,0,83015,5,3333,56073
18622135,11323154,62335,21,46,909000
4210031,10996930,372366,48,67764,1647780
0,1148879,265707,14,11701,749741
0,2415265,133631,7,779,635305
179323,0,386243,57,455,609042
18420,0,163292,57,1269,1632
55956848,5792276,198216,16,55889,32983332
3012760,0,122630,13,4245,90213
1197981,0,445339,128,1202,100358
0,35273481,1803791,805,5035,13465
3694920,0,756685,140,92474,6000000
0,2850357,887614,236,942,2850357
0,6866676,297595,44,11459,2500000
17644132,12179916,1796933,459,310735,103880027
0,529,3698886,397,78139,23046142
9024615,0,2285589,226,143327,79136963
2185152,0,203856,8,20241,27025600
0,224670158,71482,6,23462,10827356
23640476,3812447,46482,4,26005,7000000
45718,55956848,1025810,67,269706,55495466
44434524,0,175786,25,2492,2859955
13721818,17114323,1304653,73,706058,2832029
0,942554,131465,16,8408,3048209
771942,0,166831,63,2650,595018
51412977,43834938,28462,5,129,7826
161180668,0,6218896,577,78137,16101109
3232325,0,792986,187,7140,56491
345002428,49428533,12326304,1084,154607,9297407
4343949,0,262875,16,406639,10462500
53918831,0,22892319,3077,397766,225000000
0,2229199,198693,26,555,2636
0,3965395,32140583,14012,48852,62561449
0,31227147,728899,55,536449,28294466
0,87503563,497435,69,23761,17985000
0,2567909,4972418,1005,54341,42411721
0,3060106,351092,35,23412,10003763
62520766,0,336511,20,149023,16566240
0,6934868,13224597,2425,31244,101758489
1350449,0,205614,29,2763,9000000
21204343,32193399,1167826,68,7638,7800000
0,21511314,3189322,926,664,27561
19553001,0,883654,147,37265,11495204
0,69919865,63451,3,4238,3465703
0,10332844,11596556,1629,428625,231450102
15959276,35565392,212160,21,84747,257938649
20206097,0,789610,115,11448,1849392
4856163,42696218,56810,1,6189,2022442
18400291,21229136,24940665,5641,56214,158162788
2011096,0,222275,29,2020,1087521
454116,426103,35770,6,984,852206
14986221,10503606,1012031,171,38065,31672000
13505666,89354,682077,72,30973,627287
14026862,0,934255,39,9330,703020
3615616,348474,248292,18,1563,542909
74629460,0,807529,210,3168,475367
0,1997160,4146,1,509,428535
28918053,0,425261,43,47298,473769
188565799,21712373,58946,2,3865,839145
144799396,0,3215934,237,129613,94894448
320895,15918890,460913,33,11551,304472
89839362,0,1734539,379,1380,101531
140482,2074903,242950,80,623,96734
27799491,47780139,3159283,786,1575,1549000
19504699,12796673,772810,133,21102,51587
7056892,41882872,24260,0,2770,21210
2344730,1058198,154193,14,1453,17127
0,10414153,1941110,440,1977,12996
22813151,0,275919,55,3405,844377
10502,0,383449,88,1548,63014
28329646,22169411,4219965,704,4927,26822
0,5135183,85409,12,798,884
987513,0,29452949,16666,486,703
267747,0,719807,76,3717,552614
8860,0,480165,124,975,17721
0,24257063,1070370,286,1455,15156
19626708,34243379,885453,84,96211,22594052
0,10416959,176703,33,6721,78122
0,5080817,247390,11,452,8158
58514381,1853321,33201,0,107101,9600000
51163383,0,1196544,136,136197,8267066
40715769,0,1170247,218,57697,17549645
0,10910584,3551476,517,12431,413733
6287,0,599861,73,5536,400000
71395927,80745497,7347194,511,67370,57907734
4366493,57312,828593,91,14926,865708
0,2821827,3485150,428,13809,1200000
2297467,1331077,167446,74,1801,1500711
2419704,0,836762,68,161808,24426169
0,33046158,849933,191,2032,1001437
72527304,0,94935,5,4811,2900578
6031975,5543908,27587,1,2331,371647
23474862,296248,198578,54,3599,62544
2099,0,7527870,5489,4353,35688
95352,182835,950235,180,56387,2194020
2158708,69440665,1504839,318,18157,1310470
8685676,23502793,611059,28,66095,140000000
368606,2760184,839777,151,12340,5520368
1040763,0,1621410,177,27735,462206
0,349339,900914,156,28238,1011535
0,152878928,351943,45,43255,78208812
72042038,21875762,14491,0,1666,47329
1278301,0,581313,99,9516,814801
0,3595857,5928484,1255,26717,1960521
1702772,4063522,62936,5,82381,8000000
0,4486707,521311,11,19962,11768371
0,18400291,34277968,8184,330613,550517357
0,1934925,513363,69,97719,70064800
62520766,3737260,536015,20,73330,4911725
855760,0,39957,0,830,2301777
8345110,0,102524,7,13874,3202000
0,4610051,2850687,509,197140,248300000
0,8906720,171628,15,14287,20000000
274732,15000256,140703,11,453,173599
7872,766947,20047042,4042,94,23616
33046158,4306637,7043,3,544,85343
0,6866676,260822,0,1078,5269990
8462,8462,287386,42,96,8462
2298146,0,1007815,137,17615,33473297
0,26908592,70170,9,3490,31559560
0,30317465,3972977,646,43583,55518641
10177,0,207693,15,3417,17000000
49409847,4339976,329749,20,59800,9470209
140482,0,483835,47,4743,3824868
83153972,0,110103,10,6999,2047570
13436639,0,63091,5,1125,1250798
0,1971479,3710412,2736,7699,1971479
389174,0,490135,313,3642,1167524
20647773,436178,20237450,5101,651,367216
1977008,1836950,52033,4,3505,1027228
1087313,5335595,245024,13,27074,1348750
941,134657,17778,1,1052,367582
45328405,0,166797,13,715,308793
66532062,57762,98336,6,6973,602789
6263917,0,118350,20,793,152449
0,41488380,57405,7,3159,314444
85343206,375558,13842,0,3075,55000
19821775,1345702,3470945,1202,27476,680914
11007263,0,26692917,4783,75959,157801252
62520766,40419050,146754,9,2041,13134
73902786,0,10531981,2014,78160,559757719
5723823,3756298,40780,16,751,12232
1244599,0,388734,96,2165,1778
0,3595857,1160747,20,34803,37053263
3905312,0,227723,45,490,2712293
184202775,207188,150129,3,20292,800000
100912630,0,70866,5,10459,1297745
3231,0,336879,80,6229,22623
0,49919000,144780,11,7534,2938000
4963238,0,7899823,1390,13926,36032594
13566874,64203,1517788,220,166489,46122713
606095,10918086,444831,34,48033,435168
0,56109081,40435406,6081,190792,194183034
2477901,49197301,320691,38,400828,5028948
290968,0,13708,5,180,12604
0,402249,64418,5,5739,1162014
0,1531280,8948192,2570,15660,126387
0,45187447,172117,21,145415,218535708
0,21687699,603130,113,4858,423
42622798,0,3304815,770,148349,29400000
0,1578,10661604,1904,28256,26826
3350406,0,210105,7,68645,2500000
64930912,87633985,405391,28,25010,16091660
0,32485935,65992,13,18328,3571253
30215910,425481,124636,6,4715,399908
1472141,0,403527,20,20780,70807
18947687,0,18803,0,864,17241
24667785,167142,159274,3,730,10514
0,14969414,732296,89,94571,29367143
0,850228,1493434,250,25540,830700
33587773,148995615,400906,38,116835,15155095
6179875,13890154,174869,11,8115,3809226
1026472,0,225483,17,1503,1366235
6413495,6805827,95756,3,1741,743216
22736870,0,8624794,599,49289,7404553
0,18619001,16563,5,714,178095
1359347,0,30532,2,5054,22000000
615904,306188,25075,15,109,7484
5946846,3039037,14391,8,350,3234
25972557,2155387,49409,8,2766,1032075
0,6250000,89837,5,183,25000000
49068174,0,35360031,5829,158585,99750000
122717521,60879424,132235,8,65863,6618578
92808535,0,248379,15,156050,3500000
0,5123060,22370,0,4367,2000000
0,347247,64132,6,2244,2430735
0,22736870,424085,33,3139,236806
13176837,0,11949,1,2471,346106
4230426,0,10269,1,369,7033
179265,1628579,609718,28,32800,1628579
569476,3855471,785241,101,21110,1577585
0,14913,209899,72,510,29827
106486286,0,11558157,1934,75816,2102779
5800798,0,705463,69,5247,3270128
12433019,0,2842958,89,95398,23344056
0,25439472,13692851,2425,22479,1041358
8253837,0,985250,55,91653,30000000
792431,0,38020588,7630,99,16137
0,3414386,491582,26,12869,10243159
6381288,0,7697067,2469,15128,41753881
1703016,0,2719628,293,74132,7000000
3392057,2614308,188965,23,2885,5228617
237474,2021759,18164318,3892,555,287000
0,7304095,14973,2,4195,110536
349339,0,254066749,53538,14085,59424
795,35548466,902783,88,70589,46526243
242517,16543248,2499572,325,147188,4678513
9654929,1701059,735017,1647,1432,24656
600896,62008415,8191295,904,51378,600896
0,342722,76271,6,6508,342722
15050841,0,50871,6,36,8799
5514241,14560576,1718255,340,187320,3894240
8231,4115,255558,17,811,8231
100912630,0,365219,43,11754,2883661
62940472,38715291,4007198,512,49357,18376443
20190247,1227508,112168,13,15791,1227508
25439472,0,123172,15,4221,195254
0,594655,121152,12,1212,115592
18379925,74473,797476,90,17400,413802
0,34934288,328908,26,4017,138711
2274628,1722241,17052133,1901,7665,2513250
1255585,0,1232710,150,76921,841926
71644,71644,12875,1,596,71644
9139568,0,689207,66,53731,2041928
244535,3290,25843932,15063,36,900
19619107,0,372568,15,1361,4584
