Actor1_Rev,Actor2_Rev,Year,YT_Count,YT_Likes,YT_Dislike,IMDBVotes,imdbRating,Budget,Revenue,Rated
10332844,0,2010,6418629,87137,1595,286011,7.5,60000000,31494270,3
9916428,3310593,2003,368689,66,5,79376,5.4,60000000,74132631,3
117777459,0,2000,76233,117,7,40716,4.3,65000000,166307945,3
891801,0,2002,490003,998,70,74739,4.9,84000000,153300000,2
74334656,0,2012,6813454,17817,1872,211563,7.1,35000000,41467606,4
68354637,0,2006,2980930,3907,1463,255787,6.4,70000000,237685089,3
24353445,0,1982,120720,456,16,31608,6.9,8000000,20036244,4
19093528,107910331,2008,1868802,3467,173,250819,6.1,85000000,223636949,3
99171609,0,2008,1135984,2773,517,214413,7,85000000,160388063,3
37667610,224670158,2007,2413121,1605,117,322935,7.7,65000000,83080084,4
62940472,28329646,2000,129734,48,7,102204,5.9,82000000,33813823,3
36465685,78297584,2003,491456,681,25,309785,6.7,81000000,484468608,3
53918831,41491375,2010,20704615,40137,1644,279916,6.5,80000000,268268174,4
183502020,56198494,1996,14323106,33381,1135,312504,7.1,80000000,457697994,3
92866968,68062699,2012,9354002,40791,1041,729742,7.2,78000000,677923379,3
122792643,17053291,2011,4209847,12891,426,391152,6.5,80000000,586464305,4
115927416,21060320,1992,2242865,2487,226,225013,7,80000000,266824291,3
55956848,115046022,2006,245814,132,8,131875,6.8,80000000,343397247,2
0,94071933,2002,3187332,4029,88,124118,7.2,80000000,145771527,2
41881203,0,1998,351696,214,18,139366,6.1,75000000,349464664,3
55956848,34805278,2013,5750986,12099,512,131221,6.7,84000000,53215979,3
68354637,19261972,2005,445249,175,7,135346,6.4,82000000,190320568,3
18320504,195533,2011,1335875,1838,244,23920,4.4,75000000,349088523,1
68354637,85090007,2013,8826219,18734,1422,112712,5.4,80000000,127400000,3
122063724,0,2008,861300,1327,54,172830,6.5,80000000,226739416,3
100178274,0,2003,815243,1058,35,93960,6.7,80000000,121400000,3
220027943,224670158,2010,7489877,14422,432,842924,8.1,80000000,299461782,4
60879424,0,2008,28492,31,1,51144,5.6,80000000,168311558,3
68354637,0,2008,1256955,1498,275,74528,6.1,80000000,221468935,2
15560713,91677257,2002,639019,691,38,207879,7.7,80000000,183354514,4
68354637,0,2011,8713993,9637,520,179670,6.4,80000000,214974953,3
11060274,10048753,1997,154484,209,8,231728,6.8,75000000,224117573,4
188565799,0,2008,1528616,1577,98,155266,6.6,80000000,178066569,3
56830970,0,2003,1240199,1424,57,121629,7.2,79000000,165173909,4
106585059,152878928,2010,3713106,4623,373,237837,6.9,80000000,158750817,4
43834938,0,1997,1059616,1746,97,67335,5.2,80000000,177993801,2
125100000,509511,1996,1234604,2111,108,117216,6.3,80000000,250200000,2
39767901,23392420,2006,602284,869,48,68098,5.6,65000000,158926474,2
9024615,0,2008,2285498,2601,226,143327,5.5,80000000,79136963,3
49068174,0,1997,202698,238,17,79008,6.7,75000000,142783718,4
85343206,188565799,2014,5823213,11622,657,328085,7.6,68000000,211755593,4
184932277,0,1998,132982,115,15,62481,5.8,70000000,164800000,3
75627836,85437510,2010,4012885,3314,916,16976,4.6,80000000,204774690,2
136623867,1667093,2002,947417,877,35,47224,7.1,80000000,106515310,1
85090007,0,2011,957033,821,184,46625,5.2,80000000,170805525,2
74503400,0,1998,166151,188,18,60211,5.1,80000000,136047317,3
72418822,626666,2004,284917,478,22,89074,6.6,80000000,96148711,4
873419,35565392,2002,770949,1287,73,106028,5.9,80000000,56684819,3
0,28870219,1998,363977,496,36,23738,5.6,90000000,50632037,2
58368048,87210690,2001,278460,654,42,159381,6.5,80000000,147080413,4
26927601,1356980,2005,588589,599,28,74800,5.9,75000000,141475336,2
43834938,9373570,1998,933612,2479,79,86186,7,85000000,71485043,3
68354637,0,2000,364924,645,70,82700,5.3,80000000,58270391,3
52649819,0,2005,6282509,13034,933,101274,5.9,88000000,105299638,3
100178274,0,1996,1331091,2319,130,178606,6.3,70000000,101371017,3
55956848,0,2009,2241846,2612,181,154661,6.3,80000000,119668350,3
23266983,112100478,2000,673468,661,35,46555,7.3,80000000,66554547,3
53918831,0,1996,1673845,5182,949,55120,5.8,80000000,4171,3
69155427,74334656,2013,7171569,12581,1255,9273,5.2,80000000,23446920,2
58368048,80745497,2000,397722,868,400,66998,2.4,44000000,29725663,3
57219513,0,2003,163690,315,24,25636,5.7,80000000,54540662,2
41016147,21355618,2009,6697645,14291,646,38186,5.8,80000000,53508858,3
54654188,0,2003,465184,533,40,54217,5.6,80000000,26703184,3
112100478,5533076,1997,137874,187,23,57801,6,80000000,21812813,4
0,1667093,1998,400109,409,36,25961,5.8,80000000,69131860,1
108476005,0,2015,13378505,36484,1944,68922,6,90000000,131234406,3
13903580,0,2000,327833,214,34,48818,5.7,70000000,33463969,3
68830627,0,2006,828729,807,56,26773,6,86000000,113325743,2
5864146,6311689,2009,3694075,17751,311,7894,7.8,40000000,86787530,1
390859,0,2005,298418,849,90,16816,4.2,52000000,6300451,3
24851870,0,2014,9292114,16870,2500,88904,5.6,80000000,108469033,3
50524561,589089,2015,201202,653,483,280,4.3,8000000,4547660,2
101365680,58415215,2001,1178657,4863,84,651623,8.2,58000000,317668058,3
23121740,5009542,1994,6417458,16648,5435,690761,8.5,45000000,987480140,1
71395927,239839671,2012,2229264,3343,253,70823,5.8,79000000,103812241,2
146220442,0,2013,1161954,3014,199,68303,6.5,78000000,119793567,2
80045696,81475107,2002,358968,380,47,210669,7.2,78000000,206455420,4
210045800,0,2004,854169,1137,43,69445,6.7,100000000,108086731,3
68354637,16450416,2011,303980,835,717,63039,3.4,79000000,150519217,2
54654188,206572580,2003,4998775,20398,882,199784,5.9,76000000,127083765,3
101324047,0,2015,5293506,47601,644,38336,7.8,81200000,90905178,2
0,372774112,2007,5897593,19115,1014,66435,5.9,80000000,40147042,3
0,50126,2000,179755,402,39,17092,4.2,76000000,411840,2
76396265,70717192,2016,27528144,115024,3738,108628,6.6,75000000,875958308,2
180397435,2185152,2003,134472,374,22,145310,5.8,78000000,179265204,3
122063724,0,2013,36847449,121920,9852,299894,7.5,76000000,368049635,2
218238397,38090519,1996,25927663,93122,5883,446449,6.9,75000000,151462,3
48718288,0,1997,1118567,1735,91,292702,6.5,73000000,618638999,3
0,19261972,2005,3009473,6224,421,280756,6.9,75000000,556559566,2
12837432,12198011,2006,2009025,4536,171,378859,7.9,76000000,69845011,4
87210690,7558994,2000,77225143,495945,21568,472863,7.4,75000000,156164829,3
19626708,78297584,2008,1945772,3254,176,310022,6.7,75000000,134294280,4
180397435,5289101,1996,512358,668,55,267545,7.4,75000000,336069511,4
95320782,42994657,2006,434954,143,29,203780,6.9,80000000,651899282,2
68354637,0,2004,3251727,4681,147,276658,6.8,75000000,120776832,3
58368048,0,2007,826175,1902,71,101907,6.7,75000000,203035572,2
23121740,8583690,1999,665493,980,119,37905,4.1,75000000,97387965,2
107530576,224670158,2013,21708813,62262,2207,483146,7.3,75000000,351723989,3
68354637,85090007,2010,8809679,17044,1302,188587,6,80000000,272223430,3
57619771,0,2004,637997,497,50,319644,7.3,60000000,218673959,3
0,31776126,2009,207134,138,12,16935,5.4,35000000,122213085,2
20572249,0,2000,193464,169,15,50951,5.9,75000000,213500000,3
57619771,0,2007,1021996,2760,74,91879,7.1,75000000,66636385,4
218238397,64962645,2004,1722592,833,123,138230,6,75000000,371917043,2
133746607,0,2006,426333,707,11,58514,6.5,70000000,155708695,3
58368048,0,2005,1334210,648,113,60642,5.7,53000000,94944017,3
103691716,372774112,2005,518934,333,35,182043,7.6,70000000,131492772,4
55956848,0,2003,247595,54,4,97044,6.6,70000000,85632458,4
45187447,0,2010,2333422,2033,216,75438,5.4,75000000,47000485,3
134307331,63207483,2015,12881649,35491,1112,197986,7.3,75000000,38140180,3
68354637,0,2004,1124859,934,68,67431,6.4,80000000,54344321,3
0,3541611,2006,963466,257,42,76088,6.6,75000000,141267370,2
55956848,44397438,2001,90817,174,15,58222,6.5,80000000,71523271,3
180397435,13130548,1995,13977478,108501,8786,57408,5.9,55000000,127361412,3
0,45727149,1999,479059,606,49,31844,6.7,75000000,39251128,3
134307331,29035001,2011,31292491,46257,5068,142054,6,75000000,211562435,4
55956848,6031975,2005,205966,204,12,95883,6.6,52000000,77636443,4
184932277,45718,2003,84268,103,4,32056,5.3,75000000,50409753,3
53252595,10025604,1998,2220656,9033,230,45289,6,75000000,14623082,4
57219513,0,2001,89857,206,13,14696,4.7,75000000,5409517,3
10621434,206572580,2004,181348,192,17,46549,6.1,45000000,34009180,3
55956848,49706392,2000,2810918,3451,151,261747,7.2,75000000,248099143,3
0,91610255,2015,79513986,175821,15576,156540,6.4,74000000,1167245366,2
5289101,49073571,1998,64368,22,1,65875,5.9,69000000,103891409,4
31359653,0,1998,328720,368,18,85054,6,75000000,50168294,3
28434237,49525607,2016,43012854,139387,17043,53611,6.3,73000000,349334510,2
136558130,0,2008,135201,134,4,61705,5.7,70000000,70158206,3
68354637,27098853,2009,2503228,2823,241,102750,6.4,75000000,71880305,4
133746607,30730250,2007,2548663,18837,3203,104359,7.1,70000000,86509602,4
33190637,58595841,2006,221480,54,2,136192,6.6,73000000,162870525,3
117777459,0,2001,157206,176,19,35038,4.7,72000000,111484392,2
27642642,11211638,1995,1115308,1831,56,776743,8.4,72000000,209045647,4
37667610,7798816,2005,3379280,5838,797,148085,7,70000000,96947540,4
19974174,0,2007,2351875,3765,341,266175,7.4,75000000,527071022,3
36465685,20670719,2001,220686,227,19,46168,6.9,72000000,37306334,2
53918831,0,2001,238640,248,18,34989,4.5,72000000,54616869,3
873419,327859,2004,6045471,13382,930,12256,7.1,59660000,62176754,2
0,60754126,2004,232482,39,13,200707,6.5,60000000,257641634,3
117777459,31926327,1998,242257,209,35,77200,5.3,71500000,9000000,3
49068174,60754126,2002,2540172,14539,792,283260,6.7,72000000,408269295,3
119637182,117777459,2004,2586481,1509,278,329478,7.2,150000000,436471036,2
20660375,89065550,2006,33228533,215989,15398,278257,7.1,120000000,461651246,1
0,13130548,1999,6307400,8848,905,77445,5.5,70000000,310138178,2
108476005,0,2002,33735857,144828,10308,150577,5.8,70000000,267200000,3
20112518,37308058,2015,12225413,49961,3713,36701,6,74000000,311594032,2
49068174,0,1996,1932984,10914,291,102241,6.6,80000000,308700000,4
85343206,0,2009,2882899,6398,378,940777,8.3,75000000,316915264,4
31359653,43834938,1991,297161,263,21,189641,6.7,70000000,300854823,2
29402685,589089,2014,17890093,29321,2113,151030,7.2,100000000,243388614,1
49706392,93196236,2003,8385164,7729,1101,122771,6,80000000,116643346,3
183502020,0,2001,2490899,3565,198,212714,6.9,68000000,202726605,4
45347686,0,2006,415732,500,85,81295,5.6,70000000,72785169,3
0,570712,2004,3832477,8912,398,149480,5.6,60000000,80218314,3
53716876,195533,2009,5519471,6078,1153,32995,4.5,75000000,443483213,2
49068174,0,2002,550672,821,58,108241,7.2,75000000,114658262,4
82109392,100912630,2013,6585675,16557,1454,212901,6.5,70000000,150562164,4
7558994,0,1998,312316,308,17,58917,6.4,58000000,117800000,2
100912630,87060435,2011,6215222,11808,525,158249,5.8,70000000,213463976,3
152579280,135936571,2003,1836646,122,18,360661,8,70000000,123954323,3
100178274,0,1994,7526317,73541,1201,44980,6.2,70000000,131011757,4
12585914,17195023,2011,3972774,8535,484,120913,7.2,66000000,156815529,3
104329638,136623867,2014,479044,1576,188,106463,6.1,70000000,158702748,3
58415215,0,1989,617245,616,61,135900,7.6,69500000,54243125,3
15407104,137431619,2010,1642216,1284,130,86415,6.3,70000000,137431619,3
142457449,0,2014,10800424,31565,1640,145769,6.3,70000000,220241723,3
106585059,0,1998,1620786,7655,193,59720,6.3,70000000,116625798,4
187715569,270791984,2007,1445238,192,14,218411,7.7,70000000,137022245,3
85343206,21006861,1997,244562,38,2,100348,7,70000000,131445884,3
60879424,85090007,2011,3807866,2879,232,44811,5.3,70000000,70546865,3
80045696,19261972,2002,3147905,11448,247,40519,5.6,70000000,69157016,3
74334656,0,2005,13035639,78544,1595,90434,5.2,60000000,54612337,4
117777459,20660375,2002,16064863,37101,1687,42724,5.4,70000000,60279822,3
0,72540,2012,4694338,10172,349,125268,6.4,70000000,160379930,4
55956848,93196236,2002,181275,307,12,44866,6.3,60000000,19003827,4
41491375,12837432,2011,6024946,6314,279,108733,6.5,35000000,65409046,4
14035944,70122506,2002,248161,474,27,22634,3,70000000,30000000,4
20112518,0,2002,163650,171,130,17004,3.6,70000000,14235059,4
78297584,21541,1998,527409,1196,47,27698,5.8,70000000,19870567,4
19261972,166786353,2001,1084155,1862,118,26556,6.2,70000000,13596911,2
75627836,3250176,2013,1315541,2587,1388,5238,5.6,70000000,6455823,2
360722214,0,2015,4159174,8776,518,41905,5.4,70000000,19548419,4
0,56830970,2004,195872,23,7,73980,6.1,70000000,49730854,2
53918831,62940472,2013,6118406,11268,548,185075,6.7,50000000,103735965,4
20364709,0,2014,23209309,30933,12123,46399,4.2,70000000,61402445,3
193500000,127955447,2002,306549,220,23,88864,6.4,68000000,193500000,3
16434861,0,2010,22271252,35771,4568,190792,4.9,68000000,706102828,3
64962645,81475107,2001,891787,594,30,104665,6.8,68000000,113542091,4
122063724,86667042,2010,38606741,108450,10658,406002,7.7,69000000,543495033,2
19457982,97261285,1995,340855,241,28,33162,5.6,68000000,77224232,4
144799396,84851658,2015,34480293,158534,8139,131491,6.3,68000000,63883740,4
0,31324402,2009,534625,700,35,55170,7.2,70000000,38992292,4
0,37852357,1999,155938,283,22,54953,6,65000000,33462011,3
20660375,28434237,2011,1840018,1839,125,106110,5.9,36000000,87173475,4
16450416,101365680,1999,941555,689,41,137934,7.9,68000000,60265197,4
220027943,101365680,2008,522257,606,44,180906,7.1,70000000,118556530,4
19688698,79330896,2012,7499677,14140,1415,132336,5.9,69000000,137489730,4
180397435,0,1999,173156,160,7,91108,6.2,66000000,211700000,3
1490086,0,1998,603841,2832,54,88289,7,66000000,189176423,3
35579716,84635231,2007,7939301,9101,1848,30107,5.4,35000000,125769808,3
57619771,11588983,1998,2024565,3845,139,932948,8.6,70000000,485035085,4
40106627,79330896,2014,10135541,32427,2404,141807,6.5,66000000,194169619,3
49068174,0,2000,560952,153,6,164893,6.4,70000000,181483882,3
95320782,42994657,2002,16957154,23778,2355,342988,7.6,59000000,386116343,2
78297584,55836,2003,735482,736,67,77737,5.5,68000000,75685268,4
41016147,0,2012,5890937,8667,571,204559,7.4,65000000,273346281,3
9024615,166786353,1999,733952,1901,73,1289137,8.7,63000000,463517383,4
62940472,0,1990,4212176,7363,833,250129,7.5,65000000,211856088,4
15245929,0,2002,150611,184,17,37180,5.6,60000000,139225854,1
33190637,58595841,2008,1047719,1460,63,219303,6.9,65000000,128468793,4
0,29212500,1998,734153,848,37,140937,6.7,65000000,233700000,3
362607942,18953270,2010,877137,1265,47,281210,6.6,65000000,211739043,4
14590729,185438609,2014,11293689,36254,1635,112334,7.2,65000000,163527824,3
92808535,88956281,2000,199654,265,22,62264,6.4,65000000,128874043,3
53918831,54902606,1993,792986,665,41,99682,6.4,70000000,255000000,4
58368048,21541,1996,373164,531,36,79486,6,50000000,148345997,4
4334488,0,2000,3828537,12013,471,73679,8.3,60000000,2500000,0
5289101,0,2006,165822,388,29,69164,6,63000000,163295654,3
41647529,11918725,2012,24222551,58275,4168,222559,6.4,65000000,180148897,4
183502020,0,1999,2829839,2427,205,236513,7.3,65000000,104267443,4
135936571,0,2014,4967166,17628,2215,31830,6.5,65000000,139840525,2
218238397,0,2015,25730840,49388,3392,163940,6.6,50100000,154362963,4
0,100914781,2012,2285701,4140,189,153007,6.3,65000000,156974557,3
19457982,7582369,2004,304303,461,37,138759,5.9,65000000,132397389,4
360722214,61032444,1984,7053564,15488,2772,64119,5.4,16900000,48164150,3
58368048,0,1998,85760,73,5,24444,6.7,65000000,39017984,4
41491375,0,2008,1185978,1595,535,171678,6.4,45000000,72516819,4
0,49706392,1996,836150,1178,54,62255,6.7,65000000,33447612,4
0,101365680,2000,67829,78,6,50258,6.2,65000000,62761005,4
718454,132569239,2005,1561708,438,85,71261,6.1,65000000,28045540,2
81475107,85343206,1999,5071349,10537,353,1425849,8.8,63000000,100851897,4
136558130,63351833,2006,185107,357,7,48838,7.1,65000000,43545364,2
55956848,3336826,1991,80028,70,19,44526,5.7,70000000,17218916,4
58368048,0,2000,282033,346,35,8784,5,65000000,10014234,4
100912630,0,2014,11562783,32319,2385,68512,5.1,65000000,15687400,3
3524553,34699779,2005,321648,563,45,26286,6.9,50000000,26670920,3
0,13246181,2005,1094984,1190,123,73653,4.8,43000000,56409722,3
29035001,0,2014,6022302,19891,696,119401,6.5,65000000,39499349,4
184932277,0,1999,121436,34,13,17448,5.1,64000000,63200000,4
105108661,0,2015,10437891,24268,1179,150723,7.1,55000000,46529055,3
138187030,0,2006,1729402,640,59,197990,7.5,50000000,133603463,4
119637182,0,2002,280384,666,45,168167,6.2,63000000,292738626,3
0,68830627,2009,858304,921,132,26828,6.3,65000000,41636243,2
7443792,0,1993,86080375,318042,16425,656014,8.1,63000000,1038812584,3
112100478,10621434,1994,32347,57,3,36820,6.6,63000000,25052000,3
184932277,95577742,1994,39448,63,3,71891,6.9,62000000,207500000,3
54210376,9379170,2015,3263202,9212,706,13110,6.1,65000000,116864070,4
47468425,26296359,2006,2163134,3347,82,40995,4.3,64000000,58255287,3
27872684,0,1995,87747,155,30,44284,6.8,62000000,107822813,3
0,4692334,2008,1595332,2126,404,44242,3.8,62000000,40123346,3
53252595,112100478,2001,45717,172,8,38822,5.9,42000000,15346114,4
49706392,53252595,2015,28168515,91406,4469,333154,7.8,44000000,145443360,4
33190637,13566874,2007,319987,25,2,134325,6.3,61000000,145594548,3
4702708,85100657,2011,876553,980,112,24974,5.5,63000000,188657593,2
82109392,0,2006,18833238,58634,2728,631046,7.7,65000000,210500000,4
64962645,0,2004,361305,402,22,218303,6.3,80000000,516567575,3
0,41324115,2008,278288,226,12,11422,8,60000000,1412124,3
57619771,40419050,1999,3028376,6928,187,838192,8.5,60000000,290701374,4
34153588,8180615,2005,404223,280,76,67209,5.8,150000000,310043823,1
148995615,0,2014,7314832,8932,794,623037,8.1,61000000,368567189,4
136623867,0,2002,14830040,49730,2228,428943,7.9,60000000,214357371,3
5864146,80451316,1995,405882,795,20,204668,7.2,58000000,356429941,3
36465685,0,1998,999548,63,2,708114,8.1,60000000,264118201,2
13903580,131642286,1998,1576364,2295,99,95128,7,70000000,218613188,2
117777459,6753200,2003,534469,625,66,51321,5.5,60000000,164285587,2
106585059,144799396,2013,1479637,2527,107,164264,6.7,61000000,73500000,4
144799396,0,2003,1473721,214,21,295327,7,60000000,176262839,3
0,80312456,2002,2103916,4421,102,89317,6.1,60000000,199043309,3
23435677,75627836,1998,919234,473,68,128017,6.6,105000000,152457863,2
60879424,89839362,2009,1389310,2537,81,85597,5.5,60000000,172450423,3
183502020,0,1990,1155195,1040,58,62946,5.9,60000000,157670733,3
39767901,137308171,2005,581081,724,47,44530,5.4,60000000,82468131,2
89996987,38804312,2015,25288818,125041,2453,156124,6.4,61000000,310697192,3
5289101,0,2000,1921533,6192,434,88827,6.7,60000000,124715863,3
55956848,0,2010,3649863,6784,360,248135,7.1,58000000,88900000,3
16450416,0,1999,808848,783,44,99557,6.8,55000000,100230832,4
64271764,0,1998,1057418,986,51,33425,6.6,60000000,186883563,3
183502020,133746607,2004,3638950,20217,883,303403,7.6,65000000,217670152,4
71395927,7925092,2002,1139730,673,56,106603,5.5,60000000,165890634,3
183502020,0,2012,11658754,39299,1252,246485,7,60000000,217370736,3
55836,0,1999,5060527,3507,1197,102680,5.8,60000000,165048228,4
